t_id,emocion,tiempo_recogida,fecha_hora
Training_47128724.jpg,happy,13,2022-09-01 20:00:00
Training_47131698.jpg,happy,226,2022-09-10 17:00:00
Training_47135034.jpg,happy,449,2022-09-20 00:00:00
Training_47153465.jpg,happy,410,2022-09-18 09:00:00
Training_47178464.jpg,happy,369,2022-09-16 16:00:00
Training_4717939.jpg,happy,596,2022-09-26 03:00:00
Training_47199915.jpg,happy,301,2022-09-13 20:00:00
Training_47216824.jpg,happy,401,2022-09-18 00:00:00
Training_47239437.jpg,happy,569,2022-09-25 00:00:00
Training_47251060.jpg,happy,386,2022-09-17 09:00:00
Training_4725328.jpg,happy,254,2022-09-11 21:00:00
Training_47256180.jpg,happy,49,2022-09-03 08:00:00
Training_47283810.jpg,happy,111,2022-09-05 22:00:00
Training_47295301.jpg,happy,642,2022-09-28 01:00:00
Training_47307735.jpg,happy,244,2022-09-11 11:00:00
Training_47329040.jpg,happy,612,2022-09-26 19:00:00
Training_47334198.jpg,happy,317,2022-09-14 12:00:00
Training_4735257.jpg,happy,273,2022-09-12 16:00:00
Training_47359956.jpg,happy,218,2022-09-10 09:00:00
Training_47372720.jpg,happy,676,2022-09-29 11:00:00
Training_47391517.jpg,happy,478,2022-09-21 05:00:00
Training_47393727.jpg,happy,480,2022-09-21 07:00:00
Training_47403314.jpg,happy,481,2022-09-21 08:00:00
Training_47409046.jpg,happy,476,2022-09-21 03:00:00
Training_47441618.jpg,happy,184,2022-09-08 23:00:00
Training_4746688.jpg,happy,353,2022-09-16 00:00:00
Training_47477059.jpg,happy,173,2022-09-08 12:00:00
Training_47484211.jpg,happy,565,2022-09-24 20:00:00
Training_47490067.jpg,happy,682,2022-09-29 17:00:00
Training_4751179.jpg,happy,491,2022-09-21 18:00:00
Training_47570761.jpg,happy,452,2022-09-20 03:00:00
Training_47574905.jpg,happy,261,2022-09-12 04:00:00
Training_47583515.jpg,happy,119,2022-09-06 06:00:00
Training_47584390.jpg,happy,419,2022-09-18 18:00:00
Training_4759204.jpg,happy,541,2022-09-23 20:00:00
Training_47611630.jpg,happy,297,2022-09-13 16:00:00
Training_47613435.jpg,happy,538,2022-09-23 17:00:00
Training_47629240.jpg,happy,67,2022-09-04 02:00:00
Training_47636305.jpg,happy,610,2022-09-26 17:00:00
Training_47641621.jpg,happy,427,2022-09-19 02:00:00
Training_47654964.jpg,happy,645,2022-09-28 04:00:00
Training_47673083.jpg,happy,129,2022-09-06 16:00:00
Training_47674758.jpg,happy,693,2022-09-30 04:00:00
Training_4768653.jpg,happy,213,2022-09-10 04:00:00
Training_47706535.jpg,happy,375,2022-09-16 22:00:00
Training_47716624.jpg,happy,5,2022-09-01 12:00:00
Training_47723214.jpg,happy,400,2022-09-17 23:00:00
Training_47732002.jpg,happy,637,2022-09-27 20:00:00
Training_47743401.jpg,happy,3,2022-09-01 10:00:00
Training_47757511.jpg,happy,221,2022-09-10 12:00:00
Training_4776074.jpg,happy,471,2022-09-20 22:00:00
Training_4778265.jpg,happy,316,2022-09-14 11:00:00
Training_47823483.jpg,happy,257,2022-09-12 00:00:00
Training_47845896.jpg,happy,98,2022-09-05 09:00:00
Training_4787006.jpg,happy,645,2022-09-28 04:00:00
Training_47893821.jpg,happy,97,2022-09-05 08:00:00
Training_47902336.jpg,happy,583,2022-09-25 14:00:00
Training_4791031.jpg,happy,694,2022-09-30 05:00:00
Training_47910475.jpg,happy,621,2022-09-27 04:00:00
Training_4791103.jpg,happy,28,2022-09-02 11:00:00
Training_47915502.jpg,happy,382,2022-09-17 05:00:00
Training_47917678.jpg,happy,347,2022-09-15 18:00:00
Training_47925105.jpg,happy,314,2022-09-14 09:00:00
Training_47939966.jpg,happy,453,2022-09-20 04:00:00
Training_47941617.jpg,happy,7,2022-09-01 14:00:00
Training_47954289.jpg,happy,222,2022-09-10 13:00:00
Training_47964091.jpg,happy,605,2022-09-26 12:00:00
Training_47986778.jpg,happy,661,2022-09-28 20:00:00
Training_48012467.jpg,happy,660,2022-09-28 19:00:00
Training_4802286.jpg,happy,369,2022-09-16 16:00:00
Training_48030711.jpg,happy,242,2022-09-11 09:00:00
Training_48044424.jpg,happy,632,2022-09-27 15:00:00
Training_48061876.jpg,happy,212,2022-09-10 03:00:00
Training_4807485.jpg,happy,717,2022-10-01 04:00:00
Training_48076410.jpg,happy,609,2022-09-26 16:00:00
Training_48099931.jpg,happy,294,2022-09-13 13:00:00
Training_48107098.jpg,happy,34,2022-09-02 17:00:00
Training_48113432.jpg,happy,630,2022-09-27 13:00:00
Training_48158853.jpg,happy,356,2022-09-16 03:00:00
Training_48182985.jpg,happy,588,2022-09-25 19:00:00
Training_48194619.jpg,happy,464,2022-09-20 15:00:00
Training_48200032.jpg,happy,195,2022-09-09 10:00:00
Training_48219802.jpg,happy,459,2022-09-20 10:00:00
Training_48228333.jpg,happy,540,2022-09-23 19:00:00
Training_48229879.jpg,happy,26,2022-09-02 09:00:00
Training_48232460.jpg,happy,23,2022-09-02 06:00:00
Training_4824309.jpg,happy,107,2022-09-05 18:00:00
Training_48243367.jpg,happy,443,2022-09-19 18:00:00
Training_4824365.jpg,happy,28,2022-09-02 11:00:00
Training_48244103.jpg,happy,592,2022-09-25 23:00:00
Training_48251564.jpg,happy,300,2022-09-13 19:00:00
Training_48283803.jpg,happy,654,2022-09-28 13:00:00
Training_48288463.jpg,happy,447,2022-09-19 22:00:00
Training_48294390.jpg,happy,319,2022-09-14 14:00:00
Training_48320489.jpg,happy,703,2022-09-30 14:00:00
Training_48330282.jpg,happy,504,2022-09-22 07:00:00
Training_48338474.jpg,happy,714,2022-10-01 01:00:00
Training_48362543.jpg,happy,133,2022-09-06 20:00:00
Training_48385429.jpg,happy,256,2022-09-11 23:00:00
Training_48396716.jpg,happy,418,2022-09-18 17:00:00
Training_48410081.jpg,happy,702,2022-09-30 13:00:00
Training_48414875.jpg,happy,632,2022-09-27 15:00:00
Training_48430434.jpg,happy,526,2022-09-23 05:00:00
Training_48442700.jpg,happy,56,2022-09-03 15:00:00
Training_48451443.jpg,happy,121,2022-09-06 08:00:00
Training_48482953.jpg,happy,716,2022-10-01 03:00:00
Training_48486518.jpg,happy,128,2022-09-06 15:00:00
Training_48510003.jpg,happy,590,2022-09-25 21:00:00
Training_48513370.jpg,happy,267,2022-09-12 10:00:00
Training_48517134.jpg,happy,59,2022-09-03 18:00:00
Training_48523681.jpg,happy,77,2022-09-04 12:00:00
Training_48523737.jpg,happy,195,2022-09-09 10:00:00
Training_48534610.jpg,happy,348,2022-09-15 19:00:00
Training_48552035.jpg,happy,443,2022-09-19 18:00:00
Training_48561712.jpg,happy,562,2022-09-24 17:00:00
Training_48562024.jpg,happy,464,2022-09-20 15:00:00
Training_48577521.jpg,happy,365,2022-09-16 12:00:00
Training_48586909.jpg,happy,717,2022-10-01 04:00:00
Training_48595396.jpg,happy,64,2022-09-03 23:00:00
Training_4862746.jpg,happy,667,2022-09-29 02:00:00
Training_48660367.jpg,happy,690,2022-09-30 01:00:00
Training_4867174.jpg,happy,434,2022-09-19 09:00:00
Training_48684005.jpg,happy,588,2022-09-25 19:00:00
Training_48690474.jpg,happy,4,2022-09-01 11:00:00
Training_48694922.jpg,happy,584,2022-09-25 15:00:00
Training_48707061.jpg,happy,178,2022-09-08 17:00:00
Training_48713890.jpg,happy,653,2022-09-28 12:00:00
Training_48718744.jpg,happy,610,2022-09-26 17:00:00
Training_48740396.jpg,happy,250,2022-09-11 17:00:00
Training_48752493.jpg,happy,521,2022-09-23 00:00:00
Training_48768077.jpg,happy,241,2022-09-11 08:00:00
Training_48775304.jpg,happy,118,2022-09-06 05:00:00
Training_48793311.jpg,happy,623,2022-09-27 06:00:00
Training_4881201.jpg,happy,399,2022-09-17 22:00:00
Training_48824260.jpg,happy,133,2022-09-06 20:00:00
Training_48824357.jpg,happy,245,2022-09-11 12:00:00
Training_48825644.jpg,happy,53,2022-09-03 12:00:00
Training_48827331.jpg,happy,11,2022-09-01 18:00:00
Training_48837599.jpg,happy,262,2022-09-12 05:00:00
Training_48849641.jpg,happy,400,2022-09-17 23:00:00
Training_48850949.jpg,happy,515,2022-09-22 18:00:00
Training_48865541.jpg,happy,110,2022-09-05 21:00:00
Training_48871963.jpg,happy,267,2022-09-12 10:00:00
Training_48929107.jpg,happy,385,2022-09-17 08:00:00
Training_4895166.jpg,happy,414,2022-09-18 13:00:00
Training_48959257.jpg,happy,426,2022-09-19 01:00:00
Training_48971348.jpg,happy,103,2022-09-05 14:00:00
Training_48989755.jpg,happy,677,2022-09-29 12:00:00
Training_48992868.jpg,happy,605,2022-09-26 12:00:00
Training_49022061.jpg,happy,610,2022-09-26 17:00:00
Training_49025649.jpg,happy,646,2022-09-28 05:00:00
Training_49026175.jpg,happy,266,2022-09-12 09:00:00
Training_49026387.jpg,happy,171,2022-09-08 10:00:00
Training_49036137.jpg,happy,282,2022-09-13 01:00:00
Training_49044908.jpg,happy,190,2022-09-09 05:00:00
Training_49050094.jpg,happy,86,2022-09-04 21:00:00
Training_49054954.jpg,happy,704,2022-09-30 15:00:00
Training_49059220.jpg,happy,166,2022-09-08 05:00:00
Training_49071738.jpg,happy,100,2022-09-05 11:00:00
Training_49089868.jpg,happy,521,2022-09-23 00:00:00
Training_49111677.jpg,happy,406,2022-09-18 05:00:00
Training_49114857.jpg,happy,557,2022-09-24 12:00:00
Training_49128891.jpg,happy,409,2022-09-18 08:00:00
Training_49128973.jpg,happy,283,2022-09-13 02:00:00
Training_49139625.jpg,happy,517,2022-09-22 20:00:00
Training_49148750.jpg,happy,356,2022-09-16 03:00:00
Training_49168503.jpg,happy,535,2022-09-23 14:00:00
Training_4917083.jpg,happy,567,2022-09-24 22:00:00
Training_49173213.jpg,happy,404,2022-09-18 03:00:00
Training_4919573.jpg,happy,301,2022-09-13 20:00:00
Training_49197622.jpg,happy,10,2022-09-01 17:00:00
Training_49210581.jpg,happy,412,2022-09-18 11:00:00
Training_49232430.jpg,happy,125,2022-09-06 12:00:00
Training_49239200.jpg,happy,120,2022-09-06 07:00:00
Training_49255459.jpg,happy,135,2022-09-06 22:00:00
Training_49275548.jpg,happy,246,2022-09-11 13:00:00
Training_49281508.jpg,happy,716,2022-10-01 03:00:00
Training_49296139.jpg,happy,445,2022-09-19 20:00:00
Training_49298283.jpg,happy,74,2022-09-04 09:00:00
Training_49320467.jpg,happy,427,2022-09-19 02:00:00
Training_49331641.jpg,happy,246,2022-09-11 13:00:00
Training_49346108.jpg,happy,367,2022-09-16 14:00:00
Training_49346843.jpg,happy,297,2022-09-13 16:00:00
Training_49363600.jpg,happy,393,2022-09-17 16:00:00
Training_49381505.jpg,happy,320,2022-09-14 15:00:00
Training_49383645.jpg,happy,397,2022-09-17 20:00:00
Training_49410590.jpg,happy,247,2022-09-11 14:00:00
Training_49422090.jpg,,478,2022-09-21 05:00:00
Training_49428476.jpg,happy,358,2022-09-16 05:00:00
Training_49437231.jpg,happy,207,2022-09-09 22:00:00
Training_49461513.jpg,happy,560,2022-09-24 15:00:00
Training_49475031.jpg,happy,357,2022-09-16 04:00:00
Training_49480525.jpg,happy,140,2022-09-07 03:00:00
Training_49502716.jpg,happy,120,2022-09-06 07:00:00
Training_49506359.jpg,happy,477,2022-09-21 04:00:00
Training_4950777.jpg,happy,294,2022-09-13 13:00:00
Training_49515794.jpg,happy,50,2022-09-03 09:00:00
Training_49523820.jpg,happy,18,2022-09-02 01:00:00
Training_49524826.jpg,happy,137,2022-09-07 00:00:00
Training_49548473.jpg,happy,301,2022-09-13 20:00:00
Training_49565953.jpg,happy,148,2022-09-07 11:00:00
Training_49576548.jpg,happy,587,2022-09-25 18:00:00
Training_49607398.jpg,happy,318,2022-09-14 13:00:00
Training_49608445.jpg,happy,601,2022-09-26 08:00:00
Training_49620035.jpg,happy,191,2022-09-09 06:00:00
Training_49621485.jpg,happy,688,2022-09-29 23:00:00
Training_49621916.jpg,happy,36,2022-09-02 19:00:00
Training_49623052.jpg,happy,426,2022-09-19 01:00:00
Training_49649985.jpg,happy,302,2022-09-13 21:00:00
Training_49654188.jpg,happy,231,2022-09-10 22:00:00
Training_4965792.jpg,happy,516,2022-09-22 19:00:00
Training_49665841.jpg,happy,367,2022-09-16 14:00:00
Training_49710169.jpg,happy,284,2022-09-13 03:00:00
Training_49711278.jpg,happy,587,2022-09-25 18:00:00
Training_49717854.jpg,happy,102,2022-09-05 13:00:00
Training_49731047.jpg,happy,528,2022-09-23 07:00:00
Training_49735582.jpg,happy,618,2022-09-27 01:00:00
Training_4973742.jpg,happy,705,2022-09-30 16:00:00
Training_49739620.jpg,happy,436,2022-09-19 11:00:00
Training_49742272.jpg,happy,239,2022-09-11 06:00:00
Training_4974846.jpg,happy,624,2022-09-27 07:00:00
Training_49765079.jpg,happy,469,2022-09-20 20:00:00
Training_49789902.jpg,happy,356,2022-09-16 03:00:00
Training_49830552.jpg,happy,168,2022-09-08 07:00:00
Training_49832352.jpg,happy,418,2022-09-18 17:00:00
Training_49844940.jpg,happy,98,2022-09-05 09:00:00
Training_49848474.jpg,happy,590,2022-09-25 21:00:00
Training_49883752.jpg,happy,25,2022-09-02 08:00:00
Training_49890250.jpg,happy,80,2022-09-04 15:00:00
Training_49897087.jpg,happy,363,2022-09-16 10:00:00
Training_49897219.jpg,happy,408,2022-09-18 07:00:00
Training_498981.jpg,happy,230,2022-09-10 21:00:00
Training_4990658.jpg,happy,444,2022-09-19 19:00:00
Training_49911237.jpg,happy,403,2022-09-18 02:00:00
Training_49970644.jpg,happy,90,2022-09-05 01:00:00
Training_4997318.jpg,happy,294,2022-09-13 13:00:00
Training_49978396.jpg,happy,650,2022-09-28 09:00:00
Training_49988784.jpg,happy,218,2022-09-10 09:00:00
Training_49997455.jpg,happy,31,2022-09-02 14:00:00
Training_50000796.jpg,happy,709,2022-09-30 20:00:00
Training_50043724.jpg,happy,469,2022-09-20 20:00:00
Training_50050271.jpg,happy,375,2022-09-16 22:00:00
Training_50057799.jpg,happy,537,2022-09-23 16:00:00
Training_500597.jpg,happy,649,2022-09-28 08:00:00
Training_50063961.jpg,happy,258,2022-09-12 01:00:00
Training_50071249.jpg,happy,246,2022-09-11 13:00:00
Training_50095091.jpg,happy,457,2022-09-20 08:00:00
Training_50123214.jpg,,645,2022-09-28 04:00:00
Training_50153765.jpg,happy,198,2022-09-09 13:00:00
Training_50157622.jpg,happy,8,2022-09-01 15:00:00
Training_50176227.jpg,happy,269,2022-09-12 12:00:00
Training_50177824.jpg,happy,397,2022-09-17 20:00:00
Training_50194022.jpg,happy,18,2022-09-02 01:00:00
Training_50203529.jpg,happy,349,2022-09-15 20:00:00
Training_50206176.jpg,happy,521,2022-09-23 00:00:00
Training_50207076.jpg,happy,64,2022-09-03 23:00:00
Training_50215417.jpg,happy,638,2022-09-27 21:00:00
Training_50227747.jpg,happy,677,2022-09-29 12:00:00
Training_5023997.jpg,happy,523,2022-09-23 02:00:00
Training_50241429.jpg,happy,134,2022-09-06 21:00:00
Training_50245832.jpg,happy,590,2022-09-25 21:00:00
Training_50261638.jpg,happy,663,2022-09-28 22:00:00
Training_50267061.jpg,happy,191,2022-09-09 06:00:00
Training_50270518.jpg,happy,292,2022-09-13 11:00:00
Training_50274759.jpg,happy,441,2022-09-19 16:00:00
Training_50277056.jpg,happy,621,2022-09-27 04:00:00
Training_50296064.jpg,happy,480,2022-09-21 07:00:00
Training_50329527.jpg,happy,592,2022-09-25 23:00:00
Training_50345068.jpg,happy,628,2022-09-27 11:00:00
Training_50346820.jpg,happy,199,2022-09-09 14:00:00
Training_50357798.jpg,happy,670,2022-09-29 05:00:00
Training_50376850.jpg,happy,609,2022-09-26 16:00:00
Training_50385578.jpg,happy,633,2022-09-27 16:00:00
Training_50404829.jpg,happy,437,2022-09-19 12:00:00
Training_50407503.jpg,happy,301,2022-09-13 20:00:00
Training_50408348.jpg,happy,550,2022-09-24 05:00:00
Training_50425405.jpg,happy,620,2022-09-27 03:00:00
Training_50427202.jpg,happy,204,2022-09-09 19:00:00
Training_50436965.jpg,happy,580,2022-09-25 11:00:00
Training_50444251.jpg,happy,467,2022-09-20 18:00:00
Training_5044726.jpg,happy,9,2022-09-01 16:00:00
Training_50449107.jpg,happy,342,2022-09-15 13:00:00
Training_50451961.jpg,happy,150,2022-09-07 13:00:00
Training_50452352.jpg,happy,189,2022-09-09 04:00:00
Training_50468440.jpg,happy,454,2022-09-20 05:00:00
Training_50475973.jpg,happy,478,2022-09-21 05:00:00
Training_50478248.jpg,happy,60,2022-09-03 19:00:00
Training_50485750.jpg,happy,282,2022-09-13 01:00:00
Training_50509507.jpg,happy,507,2022-09-22 10:00:00
Training_50512574.jpg,happy,103,2022-09-05 14:00:00
Training_505141.jpg,happy,430,2022-09-19 05:00:00
Training_5052351.jpg,happy,399,2022-09-17 22:00:00
Training_50530275.jpg,happy,626,2022-09-27 09:00:00
Training_50536505.jpg,happy,490,2022-09-21 17:00:00
Training_5053684.jpg,happy,206,2022-09-09 21:00:00
Training_50560678.jpg,happy,78,2022-09-04 13:00:00
Training_50580.jpg,happy,158,2022-09-07 21:00:00
Training_50596360.jpg,happy,691,2022-09-30 02:00:00
Training_50598907.jpg,happy,456,2022-09-20 07:00:00
Training_50643475.jpg,happy,111,2022-09-05 22:00:00
Training_50658195.jpg,happy,485,2022-09-21 12:00:00
Training_50673586.jpg,happy,228,2022-09-10 19:00:00
Training_50676521.jpg,happy,306,2022-09-14 01:00:00
Training_50679555.jpg,happy,370,2022-09-16 17:00:00
Training_50691325.jpg,happy,709,2022-09-30 20:00:00
Training_50709518.jpg,happy,472,2022-09-20 23:00:00
Training_5073014.jpg,happy,681,2022-09-29 16:00:00
Training_50741264.jpg,happy,615,2022-09-26 22:00:00
Training_50744860.jpg,happy,111,2022-09-05 22:00:00
Training_50750820.jpg,happy,386,2022-09-17 09:00:00
Training_5075342.jpg,happy,565,2022-09-24 20:00:00
Training_50778197.jpg,happy,61,2022-09-03 20:00:00
Training_50788521.jpg,happy,644,2022-09-28 03:00:00
Training_5083184.jpg,happy,609,2022-09-26 16:00:00
Training_50846852.jpg,happy,59,2022-09-03 18:00:00
Training_50859190.jpg,happy,270,2022-09-12 13:00:00
Training_50863267.jpg,happy,507,2022-09-22 10:00:00
Training_5086961.jpg,happy,314,2022-09-14 09:00:00
Training_50881714.jpg,happy,604,2022-09-26 11:00:00
Training_50900173.jpg,happy,184,2022-09-08 23:00:00
Training_50903916.jpg,happy,143,2022-09-07 06:00:00
Training_50904780.jpg,happy,101,2022-09-05 12:00:00
Training_50911168.jpg,happy,168,2022-09-08 07:00:00
Training_50929524.jpg,happy,684,2022-09-29 19:00:00
Training_50952579.jpg,happy,128,2022-09-06 15:00:00
Training_50963464.jpg,happy,271,2022-09-12 14:00:00
Training_50964662.jpg,happy,427,2022-09-19 02:00:00
Training_50965564.jpg,happy,356,2022-09-16 03:00:00
Training_50979379.jpg,happy,493,2022-09-21 20:00:00
Training_50979959.jpg,happy,250,2022-09-11 17:00:00
Training_51001219.jpg,happy,45,2022-09-03 04:00:00
Training_51004021.jpg,happy,163,2022-09-08 02:00:00
Training_51022786.jpg,happy,210,2022-09-10 01:00:00
Training_51026212.jpg,happy,582,2022-09-25 13:00:00
Training_51047699.jpg,,208,2022-09-09 23:00:00
Training_5105177.jpg,happy,48,2022-09-03 07:00:00
Training_5106078.jpg,happy,633,2022-09-27 16:00:00
Training_51090506.jpg,happy,299,2022-09-13 18:00:00
Training_51102215.jpg,happy,135,2022-09-06 22:00:00
Training_51103097.jpg,happy,627,2022-09-27 10:00:00
Training_51115884.jpg,happy,378,2022-09-17 01:00:00
Training_51133184.jpg,happy,564,2022-09-24 19:00:00
Training_5114073.jpg,happy,226,2022-09-10 17:00:00
Training_51140981.jpg,happy,449,2022-09-20 00:00:00
Training_51152160.jpg,happy,63,2022-09-03 22:00:00
Training_5119485.jpg,happy,639,2022-09-27 22:00:00
Training_51209495.jpg,happy,617,2022-09-27 00:00:00
Training_512121.jpg,happy,158,2022-09-07 21:00:00
Training_51235812.jpg,happy,435,2022-09-19 10:00:00
Training_51261796.jpg,happy,621,2022-09-27 04:00:00
Training_51273716.jpg,happy,173,2022-09-08 12:00:00
Training_51275294.jpg,happy,68,2022-09-04 03:00:00
Training_51281555.jpg,happy,216,2022-09-10 07:00:00
Training_51289797.jpg,happy,308,2022-09-14 03:00:00
Training_51300165.jpg,happy,386,2022-09-17 09:00:00
Training_51328335.jpg,happy,531,2022-09-23 10:00:00
Training_51353295.jpg,happy,428,2022-09-19 03:00:00
Training_51364045.jpg,happy,141,2022-09-07 04:00:00
Training_51367357.jpg,happy,471,2022-09-20 22:00:00
Training_51369743.jpg,happy,196,2022-09-09 11:00:00
Training_51372753.jpg,happy,356,2022-09-16 03:00:00
Training_51387853.jpg,happy,452,2022-09-20 03:00:00
Training_51405646.jpg,happy,356,2022-09-16 03:00:00
Training_51411401.jpg,happy,719,2022-10-01 06:00:00
Training_51418803.jpg,happy,274,2022-09-12 17:00:00
Training_51462620.jpg,happy,256,2022-09-11 23:00:00
Training_51473347.jpg,happy,32,2022-09-02 15:00:00
Training_5148162.jpg,happy,379,2022-09-17 02:00:00
Training_51482497.jpg,happy,408,2022-09-18 07:00:00
Training_51498314.jpg,happy,107,2022-09-05 18:00:00
Training_51515663.jpg,happy,157,2022-09-07 20:00:00
Training_51516861.jpg,happy,631,2022-09-27 14:00:00
Training_51519589.jpg,happy,180,2022-09-08 19:00:00
Training_51538287.jpg,happy,300,2022-09-13 19:00:00
Training_51540045.jpg,happy,70,2022-09-04 05:00:00
Training_51558430.jpg,happy,190,2022-09-09 05:00:00
Training_51560985.jpg,happy,221,2022-09-10 12:00:00
Training_51564699.jpg,happy,458,2022-09-20 09:00:00
Training_5156875.jpg,happy,312,2022-09-14 07:00:00
Training_51573016.jpg,happy,715,2022-10-01 02:00:00
Training_51581989.jpg,happy,407,2022-09-18 06:00:00
Training_51586198.jpg,happy,657,2022-09-28 16:00:00
Training_51590714.jpg,happy,559,2022-09-24 14:00:00
Training_51596556.jpg,happy,334,2022-09-15 05:00:00
Training_51599116.jpg,happy,189,2022-09-09 04:00:00
Training_51604874.jpg,happy,343,2022-09-15 14:00:00
Training_51611300.jpg,happy,233,2022-09-11 00:00:00
Training_51615131.jpg,happy,379,2022-09-17 02:00:00
Training_51621722.jpg,happy,53,2022-09-03 12:00:00
Training_51641930.jpg,happy,215,2022-09-10 06:00:00
Training_51658595.jpg,happy,93,2022-09-05 04:00:00
Training_51659708.jpg,happy,510,2022-09-22 13:00:00
Training_51671445.jpg,happy,3,2022-09-01 10:00:00
Training_5167382.jpg,happy,192,2022-09-09 07:00:00
Training_51683025.jpg,happy,542,2022-09-23 21:00:00
Training_51702410.jpg,happy,538,2022-09-23 17:00:00
Training_51702421.jpg,happy,152,2022-09-07 15:00:00
Training_51719990.jpg,happy,564,2022-09-24 19:00:00
Training_51721078.jpg,happy,144,2022-09-07 07:00:00
Training_51753033.jpg,happy,346,2022-09-15 17:00:00
Training_51794551.jpg,happy,600,2022-09-26 07:00:00
Training_51816129.jpg,happy,495,2022-09-21 22:00:00
Training_51823258.jpg,happy,11,2022-09-01 18:00:00
Training_51828540.jpg,happy,587,2022-09-25 18:00:00
Training_51841344.jpg,happy,606,2022-09-26 13:00:00
Training_51844933.jpg,happy,89,2022-09-05 00:00:00
Training_51867759.jpg,happy,592,2022-09-25 23:00:00
Training_51889634.jpg,happy,255,2022-09-11 22:00:00
Training_51903403.jpg,happy,474,2022-09-21 01:00:00
Training_51903905.jpg,happy,11,2022-09-01 18:00:00
Training_51906205.jpg,happy,493,2022-09-21 20:00:00
Training_51909940.jpg,happy,185,2022-09-09 00:00:00
Training_51917783.jpg,happy,492,2022-09-21 19:00:00
Training_51920961.jpg,happy,638,2022-09-27 21:00:00
Training_5193292.jpg,happy,372,2022-09-16 19:00:00
Training_51964556.jpg,happy,91,2022-09-05 02:00:00
Training_51965873.jpg,happy,632,2022-09-27 15:00:00
Training_51982121.jpg,happy,171,2022-09-08 10:00:00
Training_51989838.jpg,happy,309,2022-09-14 04:00:00
Training_51997643.jpg,happy,32,2022-09-02 15:00:00
Training_51998242.jpg,happy,355,2022-09-16 02:00:00
Training_52000058.jpg,happy,252,2022-09-11 19:00:00
Training_52015761.jpg,happy,349,2022-09-15 20:00:00
Training_52022931.jpg,happy,423,2022-09-18 22:00:00
Training_52023624.jpg,happy,534,2022-09-23 13:00:00
Training_52043014.jpg,happy,271,2022-09-12 14:00:00
Training_52073539.jpg,happy,170,2022-09-08 09:00:00
Training_5207920.jpg,happy,555,2022-09-24 10:00:00
Training_52084425.jpg,,704,2022-09-30 15:00:00
Training_52125145.jpg,happy,198,2022-09-09 13:00:00
Training_52131406.jpg,happy,474,2022-09-21 01:00:00
Training_52141916.jpg,happy,386,2022-09-17 09:00:00
Training_52166451.jpg,happy,718,2022-10-01 05:00:00
Training_52193195.jpg,happy,60,2022-09-03 19:00:00
Training_52204612.jpg,happy,321,2022-09-14 16:00:00
Training_52214998.jpg,happy,94,2022-09-05 05:00:00
Training_52232986.jpg,happy,338,2022-09-15 09:00:00
Training_52235771.jpg,happy,554,2022-09-24 09:00:00
Training_52252595.jpg,happy,644,2022-09-28 03:00:00
Training_52258503.jpg,happy,354,2022-09-16 01:00:00
Training_52261766.jpg,happy,555,2022-09-24 10:00:00
Training_52264621.jpg,happy,422,2022-09-18 21:00:00
Training_52268656.jpg,happy,168,2022-09-08 07:00:00
Training_52284317.jpg,happy,669,2022-09-29 04:00:00
Training_52285255.jpg,happy,102,2022-09-05 13:00:00
Training_52310232.jpg,happy,299,2022-09-13 18:00:00
Training_52321816.jpg,happy,441,2022-09-19 16:00:00
Training_52331516.jpg,happy,145,2022-09-07 08:00:00
Training_52346640.jpg,happy,152,2022-09-07 15:00:00
Training_52362018.jpg,happy,399,2022-09-17 22:00:00
Training_52372181.jpg,happy,265,2022-09-12 08:00:00
Training_52383861.jpg,happy,498,2022-09-22 01:00:00
Training_52401239.jpg,happy,6,2022-09-01 13:00:00
Training_52403584.jpg,happy,217,2022-09-10 08:00:00
Training_52404229.jpg,happy,642,2022-09-28 01:00:00
Training_5241013.jpg,happy,381,2022-09-17 04:00:00
Training_52416766.jpg,happy,484,2022-09-21 11:00:00
Training_52423657.jpg,happy,548,2022-09-24 03:00:00
Training_5243164.jpg,happy,623,2022-09-27 06:00:00
Training_52436418.jpg,happy,17,2022-09-02 00:00:00
Training_52507212.jpg,happy,552,2022-09-24 07:00:00
Training_52516519.jpg,happy,583,2022-09-25 14:00:00
Training_52536005.jpg,happy,591,2022-09-25 22:00:00
Training_52542210.jpg,happy,553,2022-09-24 08:00:00
Training_5257439.jpg,happy,449,2022-09-20 00:00:00
Training_5257824.jpg,happy,135,2022-09-06 22:00:00
Training_52579776.jpg,happy,309,2022-09-14 04:00:00
Training_526145.jpg,happy,187,2022-09-09 02:00:00
Training_52620173.jpg,happy,320,2022-09-14 15:00:00
Training_5262459.jpg,happy,593,2022-09-26 00:00:00
Training_52633924.jpg,happy,374,2022-09-16 21:00:00
Training_52635610.jpg,happy,332,2022-09-15 03:00:00
Training_52656859.jpg,happy,620,2022-09-27 03:00:00
Training_52660393.jpg,happy,443,2022-09-19 18:00:00
Training_52684623.jpg,happy,34,2022-09-02 17:00:00
Training_52709668.jpg,happy,521,2022-09-23 00:00:00
Training_52709986.jpg,,459,2022-09-20 10:00:00
Training_52713823.jpg,happy,412,2022-09-18 11:00:00
Training_52718250.jpg,happy,99,2022-09-05 10:00:00
Training_52752466.jpg,happy,235,2022-09-11 02:00:00
Training_52757876.jpg,happy,600,2022-09-26 07:00:00
Training_52766562.jpg,happy,118,2022-09-06 05:00:00
