t_id,id_visitante,duracion
Training_52362018.jpg,31432,226
Training_53026081.jpg,21365,315
Training_61529099.jpg,7305,321
Training_84566661.jpg,27152,397
Training_1586585.jpg,10067,217
Training_19950029.jpg,28165,530
Training_7152570.jpg,6381,255
Training_24023388.jpg,9694,172
Training_33734404.jpg,2257,481
Training_51716089.jpg,30524,350
Training_70080960.jpg,25220,272
PublicTest_18490757.jpg,24111,440
PrivateTest_11015881.jpg,23618,264
PrivateTest_134207.jpg,718,514
PrivateTest_43720250.jpg,14707,479
PrivateTest_5108520.jpg,21900,350
PublicTest_14109909.jpg,22367,379
PrivateTest_79427116.jpg,8420,428
PrivateTest_52382443.jpg,14312,452
Training_1942570.jpg,2390,209
Training_19970288.jpg,26717,230
Training_23274253.jpg,31020,387
Training_25739285.jpg,12868,376
Training_27072144.jpg,8824,287
Training_72328939.jpg,24869,431
Training_75424031.jpg,12877,376
Training_77724178.jpg,28486,324
Training_92095105.jpg,24097,436
Training_95010671.jpg,16276,453
Training_30032484.jpg,29650,455
Training_38676218.jpg,17960,350
Training_4109789.jpg,2652,330
Training_55805220.jpg,25921,224
Training_62225773.jpg,19258,400
Training_66160991.jpg,10183,229
Training_82015766.jpg,7277,310
Training_47064962.jpg,13929,430
Training_54684770.jpg,21300,291
Training_78024551.jpg,12328,351
Training_55782384.jpg,29770,350
Training_65931697.jpg,513,403
Training_26022646.jpg,7878,200
Training_30750652.jpg,25225,275
Training_70709344.jpg,29858,236
PrivateTest_82849971.jpg,10269,237
PublicTest_3565829.jpg,13680,416
PrivateTest_86397387.jpg,27765,346
PublicTest_18045560.jpg,11446,308
PrivateTest_39146457.jpg,6879,448
Training_19437515.jpg,29295,326
Training_66097651.jpg,1538,350
Training_80341740.jpg,30340,430
Training_83435749.jpg,8256,369
Training_83524205.jpg,5707,305
Training_84055562.jpg,2872,408
Training_94070478.jpg,6486,299
Training_28418180.jpg,14823,487
Training_30728200.jpg,31414,218
Training_49368906.jpg,14690,477
Training_75270840.jpg,20407,231
Training_11128308.jpg,2576,302
Training_13605151.jpg,17328,264
Training_2550993.jpg,30261,398
Training_35369640.jpg,6438,281
Training_49346843.jpg,14602,471
Training_53103230.jpg,21103,350
Training_57316159.jpg,17937,521
Training_89205944.jpg,24802,404
Training_99770266.jpg,25718,454
Training_12790421.jpg,10118,222
Training_15401835.jpg,6639,353
Training_40991325.jpg,17177,350
Training_40510678.jpg,13215,392
Training_4144891.jpg,18008,185
Training_78106696.jpg,15783,265
Training_87073285.jpg,13625,413
Training_92857139.jpg,15864,299
Training_96601073.jpg,11041,287
Training_8016942.jpg,29402,358
Training_85169573.jpg,9338,477
PrivateTest_48227995.jpg,21425,338
PublicTest_58832520.jpg,13858,426
PrivateTest_60102040.jpg,11053,287
PrivateTest_61359508.jpg,30464,488
Training_19565840.jpg,18419,375
Training_24639076.jpg,24060,420
Training_34843502.jpg,1504,525
Training_52392029.jpg,13919,429
Training_55019377.jpg,11921,332
Training_67958452.jpg,2294,509
Training_83508843.jpg,24465,288
Training_12796432.jpg,25462,357
Training_15675667.jpg,1359,434
Training_21839779.jpg,20818,382
Training_25525626.jpg,30041,322
Training_31180605.jpg,29378,351
Training_42504090.jpg,22971,319
Training_47882449.jpg,3467,345
Training_67109543.jpg,31588,307
Training_73254742.jpg,19290,415
Training_88489850.jpg,21252,272
Training_21150724.jpg,30742,295
Training_30554298.jpg,24642,355
Training_36781754.jpg,30981,374
Training_3864728.jpg,3342,306
Training_39754151.jpg,24090,433
Training_41409676.jpg,3114,350
Training_66975211.jpg,18793,173
Training_19240391.jpg,25436,350
Training_26015650.jpg,15381,350
Training_33058779.jpg,12733,370
Training_34692743.jpg,10568,257
Training_22160359.jpg,25731,463
Training_88252959.jpg,15642,122
PublicTest_36696281.jpg,1083,339
PrivateTest_89884834.jpg,9316,465
PrivateTest_46037321.jpg,24677,364
Training_19568389.jpg,13743,419
Training_23166676.jpg,24938,466
Training_29069196.jpg,20389,210
Training_32571770.jpg,24863,429
Training_33634496.jpg,12127,342
Training_34402932.jpg,396,360
Training_40904824.jpg,9958,206
Training_80131080.jpg,32060,490
Training_81331169.jpg,27161,400
Training_9101461.jpg,12183,344
Training_9436506.jpg,29283,322
Training_53679453.jpg,12727,369
Training_69367360.jpg,46,202
Training_12304936.jpg,1586,178
Training_64905380.jpg,6961,490
Training_9848254.jpg,16085,370
Training_17338076.jpg,22808,251
Training_3777578.jpg,26147,326
Training_37948213.jpg,3434,334
Training_11169774.jpg,496,398
Training_75186221.jpg,14987,499
Training_76790759.jpg,1342,427
Training_35735233.jpg,24561,326
Training_87694998.jpg,20615,323
Training_95768073.jpg,2890,413
Training_12461357.jpg,2880,409
Training_14489255.jpg,20702,348
Training_66138074.jpg,30531,350
PrivateTest_52922759.jpg,2457,253
PublicTest_60116868.jpg,13978,432
PrivateTest_86354181.jpg,25403,341
PublicTest_63640849.jpg,14509,464
Training_19605770.jpg,9793,186
Training_20643666.jpg,4220,332
Training_28360608.jpg,25480,362
Training_31029069.jpg,6597,342
Training_35900379.jpg,4855,285
Training_50609770.jpg,29889,251
Training_60858047.jpg,7751,493
Training_94821868.jpg,17124,514
Training_282505.jpg,28851,450
Training_37325895.jpg,22776,230
Training_50917948.jpg,9720,175
Training_57025950.jpg,17094,489
Training_61966487.jpg,9245,427
Training_97899542.jpg,13936,430
Training_11869640.jpg,11865,329
Training_29077622.jpg,3138,155
Training_40227236.jpg,31158,434
Training_43672267.jpg,22508,431
Training_60782171.jpg,12640,365
Training_9698426.jpg,18572,430
Training_28614781.jpg,2315,350
Training_36690035.jpg,3559,374
Training_72246431.jpg,29357,344
Training_8621864.jpg,29018,177
Training_16036969.jpg,21279,284
Training_16642972.jpg,9433,27
Training_63282942.jpg,3771,456
Training_67244109.jpg,434,373
Training_80765087.jpg,18623,458
Training_55235253.jpg,18245,318
PublicTest_22516549.jpg,19655,245
PublicTest_37108590.jpg,21867,525
PrivateTest_73352750.jpg,11009,285
PrivateTest_30726237.jpg,14539,467
Training_19778378.jpg,7415,357
Training_67025016.jpg,11773,325
Training_81797278.jpg,516,404
Training_91871053.jpg,21403,328
Training_28653785.jpg,12789,372
Training_14924695.jpg,4556,458
Training_1497603.jpg,6214,530
Training_15832207.jpg,9393,525
Training_3729457.jpg,5951,389
Training_42893074.jpg,29457,378
Training_99878816.jpg,14679,476
Training_30901841.jpg,11307,301
Training_36147000.jpg,14368,455
Training_36405254.jpg,22571,458
Training_39378142.jpg,8632,48
Training_48929107.jpg,2656,331
Training_97745591.jpg,4649,532
Training_22193771.jpg,25186,258
Training_27688204.jpg,25134,221
Training_45637066.jpg,15895,313
Training_46800338.jpg,31173,439
Training_90061208.jpg,8735,240
Training_63721470.jpg,13178,390
Training_30002262.jpg,17380,286
Training_47921538.jpg,2354,157
Training_57004291.jpg,13124,388
Training_75938791.jpg,5214,399
PublicTest_28144831.jpg,1157,366
Training_19917862.jpg,738,538
Training_27068424.jpg,31223,469
Training_30302107.jpg,17025,450
Training_35786513.jpg,20920,419
Training_36212924.jpg,28876,459
Training_43152486.jpg,22177,317
Training_54006917.jpg,24278,350
Training_55691967.jpg,15558,350
Training_63066656.jpg,15003,500
Training_99847717.jpg,24050,416
Training_17528410.jpg,14285,450
Training_18311268.jpg,17958,350
Training_18721863.jpg,18137,278
Training_33039338.jpg,8992,347
Training_3816810.jpg,18768,16
Training_63713825.jpg,23137,376
Training_16481574.jpg,12959,380
Training_47613435.jpg,24133,451
Training_55921754.jpg,11236,298
Training_67909557.jpg,8932,326
Training_69435045.jpg,26157,331
Training_72907112.jpg,23001,329
Training_82864693.jpg,8040,299
Training_96656660.jpg,12898,377
Training_57322774.jpg,7633,435
Training_7848437.jpg,7568,408
Training_15420657.jpg,11026,286
Training_28008633.jpg,4141,304
Training_35476659.jpg,30618,221
PrivateTest_4115089.jpg,27327,478
PrivateTest_24015128.jpg,21740,445
PrivateTest_36853477.jpg,22717,159
PublicTest_63310337.jpg,3809,474
PublicTest_66901645.jpg,22866,279
PrivateTest_63320740.jpg,6379,254
PublicTest_97855765.jpg,12847,375
PrivateTest_36830391.jpg,6207,526
PublicTest_47790990.jpg,28480,321
Training_20006314.jpg,13029,383
Training_25463356.jpg,29152,270
Training_40453815.jpg,13879,427
Training_41571062.jpg,23976,394
Training_72290578.jpg,7462,372
Training_91040085.jpg,28437,304
Training_60172255.jpg,19590,210
Training_20295940.jpg,14177,443
Training_21876325.jpg,22940,308
Training_50846852.jpg,11734,323
Training_55554478.jpg,20591,314
Training_59630777.jpg,24497,301
Training_7651749.jpg,29266,316
Training_93246713.jpg,29760,350
Training_97223743.jpg,7239,296
Training_503990.jpg,12531,360
Training_85171724.jpg,10761,270
Training_86065327.jpg,13193,391
Training_89191607.jpg,10197,230
Training_14527512.jpg,2214,458
Training_55138367.jpg,22895,292
Training_29097606.jpg,18206,303
PrivateTest_59355866.jpg,31972,447
PrivateTest_7700982.jpg,8504,469
PublicTest_26423926.jpg,29490,391
PrivateTest_1565308.jpg,12733,370
PrivateTest_30087405.jpg,10145,225
PrivateTest_72990169.jpg,25182,255
PrivateTest_78253046.jpg,19446,487
Training_20030076.jpg,12919,378
Training_24825200.jpg,25957,241
Training_25812708.jpg,11761,324
Training_25815231.jpg,31663,331
Training_35927794.jpg,16407,350
Training_51191606.jpg,25208,266
Training_51453848.jpg,9203,411
Training_67283529.jpg,5149,374
Training_79570529.jpg,13149,389
Training_99639873.jpg,24775,394
Training_16533970.jpg,852,236
Training_18026824.jpg,11978,335
Training_27210789.jpg,17041,457
Training_34094873.jpg,20897,412
Training_55540243.jpg,27933,405
Training_66105964.jpg,1302,410
Training_56354380.jpg,2521,284
Training_73668673.jpg,6504,310
Training_78031308.jpg,9989,210
Training_85135080.jpg,5587,250
Training_90977291.jpg,25108,206
Training_12885734.jpg,11391,305
Training_24505847.jpg,27266,445
Training_47645871.jpg,24137,453
Training_55014812.jpg,16869,385
Training_62272097.jpg,13755,420
Training_64558564.jpg,31371,162
Training_5662326.jpg,16262,442
PublicTest_10245799.jpg,10810,273
Training_20325245.jpg,6328,224
Training_21931435.jpg,10099,220
Training_29641857.jpg,612,444
Training_42008480.jpg,27037,360
Training_69942174.jpg,9593,150
Training_81788734.jpg,4566,462
Training_56551283.jpg,21055,492
Training_7205081.jpg,12425,356
Training_82368990.jpg,27395,350
Training_92024508.jpg,19827,320
Training_27407179.jpg,17303,250
Training_28030290.jpg,27612,296
Training_28032602.jpg,14703,478
Training_36427068.jpg,7712,474
Training_42123308.jpg,21032,474
Training_47009669.jpg,19288,414
Training_55845507.jpg,29608,431
Training_67409409.jpg,8036,298
Training_80474016.jpg,12924,378
Training_17009821.jpg,29671,470
Training_40927270.jpg,17966,350
Training_78067497.jpg,1701,270
Training_8993173.jpg,29857,235
Training_36441233.jpg,23165,387
Training_12861361.jpg,18102,263
Training_22726668.jpg,15027,502
PrivateTest_56445474.jpg,3868,531
PrivateTest_4159772.jpg,26926,320
PrivateTest_12874597.jpg,24040,412
PublicTest_42467378.jpg,28428,301
PublicTest_4690717.jpg,24499,302
Training_20374852.jpg,4182,317
Training_4529368.jpg,3660,409
Training_55896528.jpg,7482,379
Training_68473786.jpg,18057,233
Training_75516680.jpg,11963,334
Training_79220595.jpg,11276,300
Training_94445414.jpg,21426,338
Training_12042390.jpg,936,281
Training_86668660.jpg,4024,259
Training_88165263.jpg,12349,352
Training_18626346.jpg,19857,330
Training_61335889.jpg,11289,301
Training_68019776.jpg,12075,340
Training_44164013.jpg,3569,377
Training_25039953.jpg,28654,377
Training_51024705.jpg,11388,305
Training_56908284.jpg,11257,299
Training_3580545.jpg,572,427
Training_69582464.jpg,8442,437
PublicTest_82996944.jpg,9546,134
PublicTest_71124930.jpg,30937,359
Training_20445632.jpg,4238,337
Training_27224475.jpg,19987,379
Training_31791278.jpg,9965,207
Training_38961941.jpg,14303,451
Training_16806541.jpg,4849,283
Training_5258769.jpg,6748,394
Training_15830498.jpg,9128,387
Training_22572384.jpg,26068,299
Training_46611413.jpg,11235,298
Training_59508099.jpg,20757,362
Training_64371960.jpg,30469,492
Training_79477228.jpg,15188,520
Training_15805577.jpg,10635,261
Training_25446614.jpg,6825,418
Training_2896698.jpg,22446,405
Training_39357416.jpg,10541,256
Training_41637594.jpg,24571,332
Training_55486054.jpg,22863,278
Training_58656100.jpg,13274,395
Training_7079462.jpg,14584,470
Training_40622905.jpg,12028,337
Training_38922483.jpg,26166,336
PrivateTest_91276966.jpg,10163,227
Training_20531010.jpg,25855,125
Training_2778426.jpg,8612,350
Training_2941397.jpg,18827,208
Training_3051975.jpg,15145,515
Training_36950159.jpg,14676,476
Training_38797120.jpg,30761,301
Training_5047098.jpg,21799,468
Training_46622664.jpg,15780,262
Training_91703839.jpg,7261,303
Training_97715851.jpg,25619,413
Training_22839654.jpg,12447,357
Training_27731650.jpg,22674,350
Training_35852067.jpg,15013,501
Training_42830755.jpg,14658,475
Training_6457902.jpg,26276,374
Training_71398505.jpg,30283,404
Training_87014437.jpg,18870,244
Training_14687754.jpg,20112,421
Training_18038296.jpg,14482,463
Training_77458190.jpg,22470,415
Training_13086886.jpg,6877,447
Training_38725531.jpg,12514,359
Training_55483074.jpg,19758,298
Training_77592896.jpg,14223,446
Training_79596916.jpg,8166,339
Training_92067416.jpg,212,299
Training_16444708.jpg,31115,417
Training_2520685.jpg,25088,187
Training_33526227.jpg,20447,255
Training_82360956.jpg,23700,299
PrivateTest_48929571.jpg,11740,323
PublicTest_17302120.jpg,3877,350
PublicTest_86914236.jpg,4681,350
PrivateTest_6658003.jpg,24268,350
PublicTest_99491200.jpg,22614,493
Training_20666200.jpg,2002,375
Training_31133239.jpg,19450,488
Training_32639374.jpg,20794,375
Training_34414583.jpg,20595,315
Training_54881181.jpg,14099,439
Training_65348734.jpg,25431,349
Training_76182522.jpg,5805,337
Training_77700353.jpg,29523,404
Training_97536181.jpg,26159,332
Training_48823609.jpg,839,230
Training_16492162.jpg,4129,299
Training_25013383.jpg,25923,225
Training_27504789.jpg,11614,317
Training_30234903.jpg,28812,436
Training_41820213.jpg,7245,297
Training_9451911.jpg,2343,108
Training_18408471.jpg,16207,416
Training_23493803.jpg,18207,304
Training_2572432.jpg,919,275
Training_40238241.jpg,30830,324
Training_34101048.jpg,2949,434
Training_47188583.jpg,17351,273
Training_49305508.jpg,21794,466
Training_56297626.jpg,19096,343
Training_80876097.jpg,113,253
Training_93231223.jpg,28290,244
Training_9852026.jpg,348,345
Training_2347355.jpg,9984,209
Training_35320622.jpg,12034,338
Training_39663636.jpg,22062,273
Training_48909618.jpg,26481,441
Training_70472459.jpg,18710,505
PublicTest_77938889.jpg,13722,418
PrivateTest_38820611.jpg,8191,346
PublicTest_10594126.jpg,29059,226
PrivateTest_37073410.jpg,18075,249
PublicTest_94416517.jpg,30917,354
PrivateTest_31186047.jpg,10925,279
Training_20735338.jpg,30781,309
Training_2242737.jpg,23625,267
Training_25059339.jpg,27947,410
Training_47349966.jpg,28299,248
Training_52279363.jpg,12870,376
Training_61551182.jpg,30279,403
Training_81399691.jpg,20742,359
Training_19050639.jpg,21096,537
Training_29647518.jpg,23931,379
Training_36377111.jpg,4009,253
Training_44858384.jpg,6118,459
Training_58241697.jpg,24958,473
Training_9911518.jpg,14094,439
Training_37717516.jpg,25954,240
Training_50530275.jpg,24810,407
Training_54294463.jpg,28943,511
Training_79915314.jpg,9640,160
Training_8711686.jpg,19215,383
Training_90627242.jpg,28661,381
Training_95636997.jpg,6171,487
Training_14449834.jpg,4690,350
Training_6620163.jpg,32128,350
Training_68025819.jpg,31891,412
Training_84237227.jpg,7656,447
PrivateTest_89959696.jpg,30880,339
PrivateTest_46939282.jpg,26603,530
PrivateTest_88902484.jpg,11107,291
PublicTest_71943432.jpg,24014,405
Training_20807662.jpg,9307,461
Training_20835143.jpg,10825,274
Training_24419294.jpg,15916,322
Training_43822900.jpg,7109,231
Training_51611438.jpg,17357,275
Training_74201076.jpg,20699,347
Training_76408632.jpg,8560,504
Training_7940490.jpg,11681,320
Training_85400968.jpg,11591,315
Training_11442660.jpg,378,355
Training_22082542.jpg,5257,418
Training_22350427.jpg,5708,305
Training_53396705.jpg,14022,435
Training_54217503.jpg,4436,410
Training_77443862.jpg,4736,209
Training_9452048.jpg,7372,343
Training_1564486.jpg,15530,350
Training_18247833.jpg,30280,403
Training_19483175.jpg,23984,397
Training_20790823.jpg,31984,451
Training_25303233.jpg,14843,489
Training_33275577.jpg,11350,303
Training_60611077.jpg,17337,267
Training_87036309.jpg,14922,494
Training_9177582.jpg,31480,259
Training_24778976.jpg,30956,366
Training_57293356.jpg,12438,356
Training_89384359.jpg,26584,503
Training_9014710.jpg,8596,532
Training_13457240.jpg,18384,364
Training_29908508.jpg,26237,361
Training_54757164.jpg,24577,333
Training_63573035.jpg,31091,407
Training_23479945.jpg,9574,144
Training_36954965.jpg,21699,428
PrivateTest_16894784.jpg,27001,347
PublicTest_30017789.jpg,19303,420
PublicTest_37503906.jpg,13285,396
PublicTest_61908134.jpg,14568,469
Training_20841954.jpg,11799,326
Training_25412694.jpg,20491,272
Training_35363131.jpg,26585,505
Training_36760136.jpg,11725,322
Training_41500619.jpg,6657,360
Training_45214632.jpg,14201,445
Training_45681442.jpg,15606,350
Training_65191900.jpg,30966,368
Training_77874985.jpg,3079,521
Training_87952810.jpg,20438,250
Training_91536579.jpg,22025,255
Training_3858356.jpg,13869,426
Training_12237526.jpg,11498,311
Training_54325805.jpg,23717,306
Training_58631241.jpg,7351,334
Training_66512433.jpg,20259,491
Training_72990380.jpg,19411,468
Training_78437996.jpg,4433,407
Training_99594882.jpg,7218,284
Training_19694742.jpg,1046,327
Training_26784427.jpg,21362,314
Training_27886954.jpg,27675,315
Training_28921848.jpg,24394,258
Training_38245386.jpg,11765,324
Training_51369743.jpg,10363,244
Training_15466632.jpg,23774,323
Training_17621364.jpg,21570,385
Training_25574596.jpg,17026,450
Training_50177315.jpg,6013,416
Training_51904149.jpg,24338,214
Training_61046489.jpg,6782,404
Training_73606174.jpg,10779,271
Training_90025637.jpg,4118,296
Training_37501165.jpg,10398,246
Training_74358544.jpg,18615,454
Training_2167273.jpg,11838,328
PublicTest_75648174.jpg,6775,401
PublicTest_88280806.jpg,29561,414
PublicTest_43011794.jpg,19023,317
PrivateTest_41512319.jpg,30616,220
Training_20870568.jpg,27167,403
Training_21354738.jpg,28251,209
Training_27379882.jpg,10418,247
Training_37257754.jpg,9229,421
Training_40158935.jpg,97,243
Training_50542328.jpg,22959,314
Training_5630757.jpg,7277,310
Training_65219022.jpg,19873,335
Training_76750646.jpg,16380,527
Training_91595140.jpg,12444,356
Training_95121462.jpg,25535,381
Training_25151628.jpg,22103,289
Training_52337440.jpg,4147,306
Training_95577232.jpg,9563,142
Training_14543054.jpg,4512,438
Training_28275830.jpg,8316,388
Training_29424151.jpg,8184,344
Training_29831528.jpg,22537,443
Training_34543548.jpg,2325,350
Training_46147894.jpg,23200,398
Training_74110506.jpg,5089,358
Training_84029672.jpg,2351,151
Training_97467364.jpg,11610,316
Training_25533531.jpg,23445,519
Training_41493424.jpg,31255,487
Training_81576294.jpg,20971,443
Training_89092222.jpg,1573,149
Training_14714646.jpg,13469,406
Training_23778092.jpg,8064,306
Training_43972696.jpg,27694,321
Training_89600129.jpg,8575,517
PublicTest_18131739.jpg,10506,253
PublicTest_24024517.jpg,30412,461
PublicTest_56321010.jpg,27231,426
PublicTest_62455644.jpg,29246,307
Training_20916121.jpg,2753,362
Training_21429456.jpg,2598,313
Training_21996602.jpg,5178,384
Training_26308792.jpg,12184,345
Training_27306219.jpg,40,191
Training_32973226.jpg,26301,379
Training_34114883.jpg,6448,286
Training_36229083.jpg,24292,148
Training_36418818.jpg,24582,335
Training_46639816.jpg,10771,270
Training_70023034.jpg,13296,396
Training_86652507.jpg,16582,279
Training_90282781.jpg,14752,482
Training_76134387.jpg,10518,254
Training_37118533.jpg,2737,357
Training_18578422.jpg,19239,391
Training_26920074.jpg,302,329
Training_72547381.jpg,18519,412
Training_73417491.jpg,8778,266
Training_76376562.jpg,21409,332
Training_86096897.jpg,29785,153
Training_95755190.jpg,27252,437
Training_96322165.jpg,13187,391
Training_92467249.jpg,18759,350
Training_93701188.jpg,26691,213
Training_34734147.jpg,30869,336
Training_47771284.jpg,10736,269
Training_58192813.jpg,10806,273
Training_70378996.jpg,32042,476
Training_79032308.jpg,4290,355
Training_68738656.jpg,6404,267
PrivateTest_38754185.jpg,31284,515
PublicTest_13798819.jpg,14145,441
PublicTest_5889461.jpg,19228,387
Training_21023543.jpg,8767,260
Training_29012787.jpg,7073,192
Training_34093419.jpg,1079,338
Training_36373855.jpg,3464,343
Training_53591293.jpg,26125,320
Training_5480720.jpg,28957,527
Training_86531929.jpg,12029,337
Training_94049486.jpg,10850,275
Training_5151632.jpg,27255,439
Training_44919255.jpg,16625,296
Training_57861941.jpg,17805,437
Training_75142590.jpg,13716,418
Training_1889764.jpg,13047,384
Training_38887319.jpg,13177,390
Training_70961640.jpg,3614,390
Training_90539392.jpg,11370,304
Training_30130853.jpg,16031,354
Training_33481966.jpg,11338,303
Training_83041331.jpg,23386,479
Training_86862851.jpg,25001,512
Training_40420944.jpg,3338,305
Training_58797360.jpg,19079,336
Training_79345073.jpg,3112,350
Training_30122735.jpg,9501,116
PrivateTest_12191716.jpg,7358,337
PrivateTest_33247259.jpg,5195,390
PublicTest_26212146.jpg,9858,195
PrivateTest_72312115.jpg,4882,297
PrivateTest_7284076.jpg,599,437
PrivateTest_28665216.jpg,25053,95
PublicTest_20530760.jpg,12085,340
Training_21220561.jpg,22291,353
Training_23065708.jpg,29140,265
Training_46701979.jpg,10851,275
Training_53122535.jpg,10708,267
Training_54401970.jpg,31286,519
Training_60138355.jpg,4084,283
Training_68366970.jpg,16321,482
Training_7349269.jpg,8134,327
Training_78177776.jpg,10783,271
Training_8489443.jpg,11403,306
Training_88130260.jpg,22783,233
Training_79131956.jpg,713,506
Training_23137674.jpg,17140,528
Training_35471107.jpg,28433,303
Training_55708381.jpg,788,165
Training_81710587.jpg,23187,393
Training_21553383.jpg,3863,528
Training_24165033.jpg,24439,276
Training_24937219.jpg,20964,439
Training_25042313.jpg,14309,451
Training_3050550.jpg,11610,316
Training_44317542.jpg,24607,344
Training_48837599.jpg,11801,326
Training_49383645.jpg,9741,178
Training_5241013.jpg,27016,354
Training_56726967.jpg,24427,272
Training_63101155.jpg,20302,350
Training_93004165.jpg,6743,393
Training_59677452.jpg,30825,323
Training_95793305.jpg,18642,464
Training_48629782.jpg,10715,267
Training_60332462.jpg,20747,360
Training_87522803.jpg,14589,470
PrivateTest_45986528.jpg,24544,321
PublicTest_83872938.jpg,11999,336
PrivateTest_27605133.jpg,14543,467
PublicTest_74759378.jpg,21704,430
PublicTest_81836376.jpg,12202,345
PrivateTest_46455102.jpg,8422,429
PublicTest_61057825.jpg,19414,469
Training_21282633.jpg,10401,246
Training_23296946.jpg,27355,502
Training_41057276.jpg,20709,349
Training_48881729.jpg,13421,403
Training_62136050.jpg,26227,358
Training_94330147.jpg,26141,325
Training_85515465.jpg,17355,274
Training_9826449.jpg,10343,243
Training_22820226.jpg,30010,306
Training_23628462.jpg,26852,294
Training_42856422.jpg,12429,356
Training_47071880.jpg,4407,400
Training_47403314.jpg,11246,298
Training_55462106.jpg,5128,368
Training_68271638.jpg,25082,180
Training_48797551.jpg,17136,526
Training_97010208.jpg,5569,241
Training_12388277.jpg,22554,449
Training_66045155.jpg,8591,528
PublicTest_65017594.jpg,4466,418
PrivateTest_76716282.jpg,20450,255
PublicTest_7755294.jpg,7449,369
PrivateTest_9068096.jpg,28680,386
Training_21475578.jpg,5510,189
Training_42633275.jpg,18606,448
Training_46867512.jpg,22479,418
Training_85156837.jpg,7146,255
Training_39330477.jpg,6265,146
Training_18986422.jpg,9568,143
Training_27293603.jpg,19596,213
Training_59048085.jpg,23223,406
Training_67308905.jpg,19300,419
Training_10967459.jpg,31691,338
Training_11717470.jpg,5080,355
Training_21886523.jpg,4157,309
Training_28979658.jpg,11826,327
Training_36285928.jpg,23770,323
Training_4158003.jpg,11244,298
Training_6346372.jpg,14469,462
Training_77377346.jpg,18982,296
Training_44680810.jpg,6984,514
Training_63156448.jpg,23205,400
Training_74854938.jpg,26562,488
Training_58008529.jpg,24166,468
Training_58749412.jpg,9119,383
Training_25885433.jpg,1763,295
Training_53986630.jpg,4590,474
Training_9426774.jpg,11713,322
PublicTest_47374366.jpg,28162,524
PrivateTest_98799539.jpg,24742,385
PublicTest_71371671.jpg,10897,278
PrivateTest_15583815.jpg,7179,270
PrivateTest_90773419.jpg,2324,350
PublicTest_94393386.jpg,29950,279
PrivateTest_97564373.jpg,16684,320
Training_21651222.jpg,5625,274
Training_23734703.jpg,19878,337
Training_3125398.jpg,11587,315
Training_32724511.jpg,12182,344
Training_3390828.jpg,16599,285
Training_50076719.jpg,7448,369
Training_56328770.jpg,12050,338
Training_5915591.jpg,2886,411
Training_86882525.jpg,15586,350
Training_88435647.jpg,28112,487
Training_18348603.jpg,13942,431
Training_38951866.jpg,11161,294
Training_57232317.jpg,19295,417
Training_61177300.jpg,26777,265
Training_90442444.jpg,11312,302
Training_91979523.jpg,7832,350
Training_22874266.jpg,16112,382
Training_23308778.jpg,4155,308
Training_32585076.jpg,30063,333
Training_46223792.jpg,5956,391
Training_49298283.jpg,19370,445
Training_5075342.jpg,23986,397
Training_58822873.jpg,12853,375
Training_62566831.jpg,16197,413
Training_80054695.jpg,10867,276
Training_16064197.jpg,17772,423
Training_20008013.jpg,13246,394
Training_49909892.jpg,16964,421
Training_55391101.jpg,10560,257
Training_7247576.jpg,8563,505
Training_74671015.jpg,11755,323
Training_81696549.jpg,13909,429
Training_95953927.jpg,26887,308
Training_19088093.jpg,8058,303
Training_5509151.jpg,16324,484
Training_74647082.jpg,16379,527
Training_17918586.jpg,13403,402
PrivateTest_3783569.jpg,5777,328
PrivateTest_71477394.jpg,31857,397
PrivateTest_75747634.jpg,15377,350
PublicTest_17484027.jpg,28724,400
Training_21797426.jpg,12900,377
Training_24299949.jpg,23099,362
Training_25605469.jpg,19680,260
Training_39537307.jpg,23729,311
Training_50409958.jpg,4165,313
Training_53935854.jpg,15585,350
Training_55134498.jpg,1694,266
Training_67906196.jpg,441,377
Training_69286607.jpg,21294,288
Training_78688570.jpg,8674,201
Training_82588523.jpg,26572,495
Training_1483019.jpg,6768,400
Training_15435534.jpg,27693,321
Training_20794788.jpg,21212,248
Training_36137585.jpg,4057,273
Training_57189775.jpg,26652,148
Training_20516208.jpg,29113,254
Training_21275805.jpg,1661,248
Training_30990389.jpg,19498,350
Training_42588871.jpg,29769,350
Training_48595396.jpg,18371,358
Training_60238236.jpg,26029,281
Training_79368741.jpg,18125,275
Training_84478278.jpg,2282,500
Training_8872896.jpg,23508,175
Training_88776166.jpg,372,353
Training_88916891.jpg,29654,457
Training_96389534.jpg,12924,378
Training_9892612.jpg,19293,416
Training_29629927.jpg,10049,215
Training_36209293.jpg,16973,425
Training_87549433.jpg,31323,350
Training_91993572.jpg,6345,233
Training_92217630.jpg,18967,290
Training_96846679.jpg,22847,270
Training_20058673.jpg,12630,364
Training_64110740.jpg,20453,256
Training_18567821.jpg,18120,271
Training_26704059.jpg,28685,388
Training_37001141.jpg,30892,344
Training_90012848.jpg,32092,522
PrivateTest_80833405.jpg,6842,424
PublicTest_21404225.jpg,29913,262
Training_21802873.jpg,19487,526
Training_28633118.jpg,11613,316
Training_48108433.jpg,6643,355
Training_54020321.jpg,16830,376
Training_88630546.jpg,5696,300
Training_46615143.jpg,7902,219
Training_19332017.jpg,32071,503
Training_27257155.jpg,5246,412
Training_41655166.jpg,13977,432
