t_id,emocion,fecha_hora,valoracion
Training_36405254.jpg,feliz,2022-09-25 04:00:00,9
Training_36410499.jpg,feliz,2022-09-04 04:00:00,7
Training_36427068.jpg,feliz,2022-09-18 20:00:00,0
Training_36427112.jpg,feliz,2022-09-15 16:00:00,8
Training_36438913.jpg,feliz,2022-09-14 18:00:00,6
Training_36442002.jpg,feliz,2022-09-30 22:00:00,6
Training_3646207.jpg,feliz,2022-09-09 17:00:00,0
Training_36466548.jpg,feliz,2022-09-26 11:00:00,1
Training_36478012.jpg,feliz,2022-09-19 02:00:00,5
Training_36496136.jpg,feliz,2022-09-20 04:00:00,10
Training_36501205.jpg,feliz,2022-09-05 19:00:00,8
Training_3651822.jpg,feliz,2022-09-22 22:00:00,4
Training_36519995.jpg,feliz,2022-09-29 06:00:00,10
Training_36553422.jpg,feliz,2022-09-03 18:00:00,7
Training_36557536.jpg,feliz,2022-09-23 14:00:00,10
Training_36567335.jpg,feliz,2022-09-09 11:00:00,2
Training_36573469.jpg,feliz,2022-10-01 00:00:00,7
Training_36575080.jpg,feliz,2022-09-15 18:00:00,9
Training_36575104.jpg,feliz,2022-09-12 10:00:00,8
Training_36575825.jpg,feliz,2022-09-17 14:00:00,10
Training_36610219.jpg,feliz,2022-09-10 06:00:00,7
Training_3661380.jpg,feliz,2022-09-15 15:00:00,2
Training_36615621.jpg,feliz,2022-09-18 20:00:00,10
Training_36622219.jpg,feliz,2022-09-08 13:00:00,3
Training_36633260.jpg,feliz,2022-09-12 22:00:00,5
Training_36643923.jpg,feliz,2022-09-24 16:00:00,0
Training_36645793.jpg,feliz,2022-09-15 09:00:00,7
Training_36648707.jpg,feliz,2022-09-17 12:00:00,10
Training_36659990.jpg,feliz,2022-09-14 16:00:00,0
Training_36668199.jpg,feliz,2022-09-07 09:00:00,7
Training_36683446.jpg,feliz,2022-09-08 11:00:00,10
Training_36685001.jpg,feliz,2022-09-17 02:00:00,6
Training_36688461.jpg,feliz,2022-09-25 00:00:00,9
Training_36695637.jpg,feliz,2022-09-28 23:00:00,7
Training_36706131.jpg,feliz,2022-09-19 03:00:00,9
Training_36722955.jpg,feliz,2022-09-18 11:00:00,10
Training_36725406.jpg,feliz,2022-09-27 12:00:00,5
Training_36741736.jpg,feliz,2022-09-02 17:00:00,10
Training_36750466.jpg,feliz,2022-09-27 21:00:00,0
Training_36753967.jpg,emocion_desconocida,2022-09-07 21:00:00,3
Training_36781754.jpg,feliz,2022-09-14 16:00:00,1
Training_36809729.jpg,feliz,2022-09-10 11:00:00,8
Training_36832718.jpg,feliz,2022-09-12 19:00:00,2
Training_36842270.jpg,feliz,2022-09-04 01:00:00,1
Training_36857446.jpg,feliz,2022-09-03 12:00:00,2
Training_36889790.jpg,feliz,2022-09-01 11:00:00,0
Training_36891520.jpg,feliz,2022-09-08 21:00:00,5
Training_36909057.jpg,feliz,2022-09-27 20:00:00,1
Training_36916596.jpg,feliz,2022-09-23 05:00:00,10
Training_36922060.jpg,feliz,2022-09-19 00:00:00,8
Training_36964629.jpg,feliz,2022-09-24 14:00:00,0
Training_36981042.jpg,feliz,2022-09-07 08:00:00,10
Training_3699660.jpg,feliz,2022-09-07 17:00:00,10
Training_36998645.jpg,feliz,2022-09-25 20:00:00,4
Training_37018694.jpg,feliz,2022-09-07 16:00:00,10
Training_37019217.jpg,feliz,2022-09-18 18:00:00,9
Training_3702199.jpg,feliz,2022-09-07 20:00:00,3
Training_37048550.jpg,feliz,2022-09-27 09:00:00,1
Training_3705381.jpg,feliz,2022-09-04 20:00:00,5
Training_37076666.jpg,feliz,2022-09-22 16:00:00,9
Training_37080105.jpg,feliz,2022-09-22 13:00:00,5
Training_37118573.jpg,feliz,2022-09-18 19:00:00,2
Training_371241.jpg,feliz,2022-09-26 04:00:00,7
Training_3713251.jpg,feliz,2022-09-30 14:00:00,4
Training_37136735.jpg,feliz,2022-09-12 16:00:00,4
Training_37154330.jpg,feliz,2022-09-11 05:00:00,4
Training_37165857.jpg,feliz,2022-09-18 09:00:00,2
Training_37173929.jpg,feliz,2022-09-19 04:00:00,7
Training_3720083.jpg,feliz,2022-09-11 23:00:00,1
Training_37227614.jpg,feliz,2022-09-14 14:00:00,10
Training_37230872.jpg,feliz,2022-09-01 16:00:00,10
Training_3723238.jpg,feliz,2022-09-09 18:00:00,2
Training_37239132.jpg,feliz,2022-09-02 14:00:00,1
Training_37245508.jpg,feliz,2022-09-18 10:00:00,4
Training_37261193.jpg,feliz,2022-09-21 15:00:00,4
Training_37270418.jpg,feliz,2022-09-22 07:00:00,0
Training_3729387.jpg,feliz,2022-09-02 04:00:00,4
Training_37299016.jpg,feliz,2022-09-21 21:00:00,9
Training_37331418.jpg,feliz,2022-09-24 12:00:00,1
Training_37352519.jpg,feliz,2022-09-21 08:00:00,4
Training_37364787.jpg,feliz,2022-09-20 06:00:00,1
Training_37412850.jpg,feliz,2022-09-21 23:00:00,8
Training_37437870.jpg,feliz,2022-09-20 21:00:00,7
Training_37449682.jpg,feliz,2022-09-04 19:00:00,10
Training_37491760.jpg,feliz,2022-09-27 17:00:00,0
Training_37503027.jpg,feliz,2022-09-24 02:00:00,10
Training_37524358.jpg,feliz,2022-09-28 13:00:00,8
Training_37534695.jpg,feliz,2022-09-03 02:00:00,2
Training_37560930.jpg,feliz,2022-09-13 19:00:00,4
Training_37568550.jpg,feliz,2022-09-24 02:00:00,8
Training_37587759.jpg,feliz,2022-09-30 15:00:00,10
Training_37591022.jpg,feliz,2022-09-30 12:00:00,7
Training_37596055.jpg,feliz,2022-09-04 17:00:00,0
Training_37600374.jpg,feliz,2022-09-01 21:00:00,0
Training_37609048.jpg,feliz,2022-09-09 16:00:00,1
Training_37665540.jpg,feliz,2022-09-08 20:00:00,2
Training_3770088.jpg,feliz,2022-09-04 14:00:00,0
Training_37708748.jpg,feliz,2022-09-22 03:00:00,2
Training_37714635.jpg,feliz,2022-09-15 11:00:00,3
Training_37717516.jpg,feliz,2022-09-26 07:00:00,5
Training_37720847.jpg,feliz,2022-09-05 11:00:00,4
Training_37736215.jpg,feliz,2022-09-08 08:00:00,5
Training_37764070.jpg,feliz,2022-09-23 11:00:00,8
Training_3777578.jpg,feliz,2022-09-27 03:00:00,0
Training_37781713.jpg,feliz,2022-09-10 12:00:00,5
Training_3780372.jpg,feliz,2022-09-11 14:00:00,1
Training_37810192.jpg,feliz,2022-09-16 03:00:00,0
Training_37814398.jpg,feliz,2022-09-28 10:00:00,3
Training_37822366.jpg,feliz,2022-09-16 23:00:00,0
Training_37826073.jpg,feliz,2022-09-10 11:00:00,2
Training_37846591.jpg,feliz,2022-09-06 15:00:00,5
Training_37854184.jpg,feliz,2022-09-21 23:00:00,7
Training_37857351.jpg,feliz,2022-09-24 23:00:00,9
Training_37894339.jpg,feliz,2022-09-03 21:00:00,5
Training_37898214.jpg,feliz,2022-09-15 09:00:00,3
Training_37918156.jpg,feliz,2022-09-03 09:00:00,8
Training_37948213.jpg,feliz,2022-09-03 02:00:00,1
Training_37949310.jpg,feliz,2022-09-26 21:00:00,1
Training_37962572.jpg,feliz,2022-09-19 18:00:00,6
Training_37976388.jpg,feliz,2022-09-15 02:00:00,1
Training_37993691.jpg,feliz,2022-09-24 00:00:00,7
Training_38009110.jpg,feliz,2022-09-12 02:00:00,3
Training_38013401.jpg,feliz,2022-09-24 15:00:00,6
Training_38015282.jpg,feliz,2022-09-03 06:00:00,5
Training_38016578.jpg,feliz,2022-09-27 07:00:00,3
Training_38030345.jpg,feliz,2022-09-07 13:00:00,5
Training_38034247.jpg,feliz,2022-09-07 06:00:00,2
Training_38035780.jpg,feliz,2022-09-23 01:00:00,2
Training_38065953.jpg,feliz,2022-09-23 05:00:00,9
Training_38107093.jpg,feliz,2022-09-06 14:00:00,7
Training_38115417.jpg,feliz,2022-09-20 18:00:00,9
Training_38125713.jpg,feliz,2022-09-26 07:00:00,2
Training_38126288.jpg,emocion_desconocida,2022-09-12 14:00:00,4
Training_38129729.jpg,feliz,2022-09-19 07:00:00,9
Training_3815265.jpg,feliz,2022-09-25 04:00:00,9
Training_38159315.jpg,feliz,2022-09-23 18:00:00,6
Training_38162204.jpg,feliz,2022-09-14 22:00:00,9
Training_38188537.jpg,feliz,2022-09-18 05:00:00,6
Training_38212949.jpg,feliz,2022-09-25 10:00:00,4
Training_38245386.jpg,feliz,2022-09-16 22:00:00,1
Training_38247651.jpg,feliz,2022-09-03 13:00:00,7
Training_38277644.jpg,emocion_desconocida,2022-09-08 01:00:00,5
Training_38289519.jpg,feliz,2022-09-05 03:00:00,1
Training_38292212.jpg,feliz,2022-09-19 19:00:00,4
Training_3829259.jpg,feliz,2022-09-13 15:00:00,1
Training_38313676.jpg,feliz,2022-09-23 07:00:00,6
Training_38339756.jpg,feliz,2022-09-12 09:00:00,6
Training_38342575.jpg,feliz,2022-09-16 00:00:00,5
Training_38366997.jpg,feliz,2022-09-17 12:00:00,4
Training_38419695.jpg,feliz,2022-09-12 02:00:00,8
Training_38440600.jpg,feliz,2022-09-21 21:00:00,4
Training_38459891.jpg,feliz,2022-09-18 00:00:00,9
Training_38466476.jpg,feliz,2022-09-06 10:00:00,4
Training_38502360.jpg,feliz,2022-09-04 04:00:00,2
Training_38510960.jpg,feliz,2022-09-12 20:00:00,10
Training_38523970.jpg,feliz,2022-09-12 11:00:00,9
Training_38537768.jpg,feliz,2022-09-20 22:00:00,8
Training_38543386.jpg,feliz,2022-09-27 07:00:00,10
Training_38545339.jpg,feliz,2022-09-07 13:00:00,10
Training_38548218.jpg,feliz,2022-09-19 21:00:00,7
Training_3855354.jpg,feliz,2022-09-23 04:00:00,3
Training_38559302.jpg,feliz,2022-09-28 22:00:00,0
Training_38565187.jpg,feliz,2022-09-15 20:00:00,0
Training_38583797.jpg,feliz,2022-09-22 02:00:00,4
Training_38584865.jpg,feliz,2022-09-30 16:00:00,3
Training_38617102.jpg,feliz,2022-09-18 19:00:00,7
Training_38628525.jpg,feliz,2022-09-20 16:00:00,8
Training_3864728.jpg,feliz,2022-09-05 10:00:00,1
Training_38676218.jpg,feliz,2022-09-20 08:00:00,9
Training_38677004.jpg,feliz,2022-09-15 18:00:00,8
Training_38680778.jpg,feliz,2022-09-10 16:00:00,7
Training_38682490.jpg,feliz,2022-09-22 20:00:00,3
Training_38699713.jpg,feliz,2022-09-25 04:00:00,1
Training_38700351.jpg,feliz,2022-09-16 10:00:00,10
Training_38715647.jpg,feliz,2022-09-21 05:00:00,6
Training_38728742.jpg,feliz,2022-09-12 15:00:00,4
Training_38735724.jpg,feliz,2022-09-05 01:00:00,7
Training_38749086.jpg,feliz,2022-09-07 21:00:00,3
Training_38756386.jpg,feliz,2022-09-11 03:00:00,10
Training_38786556.jpg,feliz,2022-09-07 05:00:00,1
Training_38834385.jpg,emocion_desconocida,2022-09-04 20:00:00,0
Training_38846389.jpg,feliz,2022-09-30 08:00:00,9
Training_38862345.jpg,feliz,2022-09-19 04:00:00,1
Training_38863559.jpg,feliz,2022-09-22 22:00:00,6
Training_3887027.jpg,feliz,2022-09-08 12:00:00,2
Training_38871296.jpg,feliz,2022-09-01 15:00:00,8
Training_38886181.jpg,feliz,2022-09-23 21:00:00,2
Training_38887319.jpg,feliz,2022-09-23 00:00:00,5
Training_38892794.jpg,feliz,2022-09-07 11:00:00,4
Training_38893900.jpg,feliz,2022-09-12 23:00:00,5
Training_38904535.jpg,feliz,2022-09-17 23:00:00,0
Training_38915915.jpg,feliz,2022-09-12 14:00:00,8
Training_38923403.jpg,feliz,2022-09-16 04:00:00,6
Training_38934094.jpg,feliz,2022-09-13 03:00:00,10
Training_38981265.jpg,feliz,2022-09-02 04:00:00,7
Training_38991037.jpg,feliz,2022-09-10 04:00:00,8
Training_38999892.jpg,feliz,2022-09-20 03:00:00,10
Training_39000218.jpg,feliz,2022-09-30 04:00:00,9
Training_39017732.jpg,feliz,2022-09-24 11:00:00,7
Training_39022302.jpg,feliz,2022-09-11 21:00:00,7
Training_39023213.jpg,feliz,2022-09-14 15:00:00,6
Training_39040123.jpg,feliz,2022-09-08 02:00:00,2
Training_39057642.jpg,feliz,2022-09-26 15:00:00,9
Training_39072331.jpg,feliz,2022-09-01 09:00:00,6
Training_39084146.jpg,feliz,2022-09-13 11:00:00,4
Training_39094683.jpg,feliz,2022-09-23 01:00:00,3
Training_39097809.jpg,feliz,2022-09-14 15:00:00,1
Training_39110402.jpg,feliz,2022-09-25 18:00:00,5
Training_39110760.jpg,feliz,2022-09-26 03:00:00,4
Training_39129475.jpg,feliz,2022-09-08 09:00:00,0
Training_39137251.jpg,feliz,2022-09-15 12:00:00,6
Training_39155692.jpg,feliz,2022-09-20 05:00:00,3
Training_39160872.jpg,feliz,2022-09-05 09:00:00,2
Training_39169271.jpg,feliz,2022-09-27 02:00:00,6
Training_39175169.jpg,feliz,2022-09-16 07:00:00,8
Training_39183570.jpg,feliz,2022-09-16 14:00:00,5
Training_39210154.jpg,feliz,2022-09-04 08:00:00,5
Training_39215134.jpg,feliz,2022-09-25 09:00:00,6
Training_39216027.jpg,feliz,2022-09-10 05:00:00,6
Training_39225554.jpg,feliz,2022-09-29 12:00:00,6
Training_39228027.jpg,feliz,2022-09-09 00:00:00,2
Training_39238386.jpg,feliz,2022-09-21 13:00:00,6
Training_39266848.jpg,feliz,2022-09-16 23:00:00,8
Training_39268236.jpg,feliz,2022-09-10 09:00:00,10
Training_39304265.jpg,feliz,2022-09-26 00:00:00,1
Training_39357416.jpg,feliz,2022-09-01 09:00:00,6
Training_39365965.jpg,feliz,2022-09-23 00:00:00,10
Training_39378142.jpg,feliz,2022-09-03 06:00:00,5
Training_39382545.jpg,feliz,2022-09-08 22:00:00,8
Training_39383889.jpg,feliz,2022-09-04 22:00:00,6
Training_3939045.jpg,feliz,2022-09-03 07:00:00,1
Training_39427656.jpg,feliz,2022-09-25 18:00:00,7
Training_39446205.jpg,feliz,2022-09-25 19:00:00,5
Training_39454711.jpg,feliz,2022-09-30 12:00:00,10
Training_39457045.jpg,feliz,2022-09-12 17:00:00,10
Training_39457696.jpg,feliz,2022-09-02 02:00:00,10
Training_39476907.jpg,feliz,2022-09-28 12:00:00,9
Training_39477813.jpg,feliz,2022-09-16 02:00:00,9
Training_39478974.jpg,feliz,2022-09-01 19:00:00,3
Training_39499194.jpg,feliz,2022-09-21 06:00:00,0
Training_39506014.jpg,feliz,2022-09-16 16:00:00,2
Training_39506946.jpg,feliz,2022-09-11 01:00:00,6
Training_39521332.jpg,feliz,2022-09-25 21:00:00,9
Training_39534706.jpg,feliz,2022-09-14 23:00:00,3
Training_3954538.jpg,feliz,2022-09-12 22:00:00,4
Training_39573482.jpg,feliz,2022-09-28 01:00:00,1
Training_395846.jpg,feliz,2022-09-17 12:00:00,6
Training_39622461.jpg,feliz,2022-09-24 12:00:00,2
Training_39639717.jpg,feliz,2022-09-06 02:00:00,9
Training_39657861.jpg,feliz,2022-09-05 08:00:00,8
Training_39718172.jpg,feliz,2022-09-20 15:00:00,2
Training_39728665.jpg,feliz,2022-09-26 20:00:00,2
Training_3973767.jpg,feliz,2022-09-21 21:00:00,7
Training_39742138.jpg,feliz,2022-09-10 21:00:00,4
Training_39745407.jpg,feliz,2022-09-03 00:00:00,4
Training_39752509.jpg,feliz,2022-09-05 18:00:00,3
Training_39752991.jpg,feliz,2022-09-09 01:00:00,3
Training_39754151.jpg,feliz,2022-09-13 01:00:00,10
Training_39766622.jpg,feliz,2022-09-18 06:00:00,3
Training_39768456.jpg,feliz,2022-09-30 11:00:00,1
Training_39777130.jpg,feliz,2022-09-18 17:00:00,0
Training_39779914.jpg,feliz,2022-09-19 01:00:00,0
Training_39783411.jpg,feliz,2022-09-06 13:00:00,0
Training_39788725.jpg,feliz,2022-09-03 06:00:00,3
Training_39805897.jpg,feliz,2022-09-29 05:00:00,7
Training_39827885.jpg,feliz,2022-09-09 17:00:00,2
Training_39830997.jpg,feliz,2022-09-24 18:00:00,9
Training_3984085.jpg,feliz,2022-09-12 08:00:00,10
Training_3986626.jpg,feliz,2022-09-20 03:00:00,3
Training_39870513.jpg,feliz,2022-09-14 10:00:00,0
Training_39875426.jpg,feliz,2022-09-29 02:00:00,5
Training_39885594.jpg,feliz,2022-09-25 08:00:00,0
Training_39890129.jpg,feliz,2022-09-17 10:00:00,8
Training_39936495.jpg,feliz,2022-09-24 16:00:00,5
Training_39939580.jpg,feliz,2022-09-22 03:00:00,0
Training_39943957.jpg,feliz,2022-09-28 08:00:00,1
Training_39954053.jpg,feliz,2022-09-17 07:00:00,7
Training_3995639.jpg,feliz,2022-09-17 04:00:00,4
Training_39958993.jpg,feliz,2022-09-18 13:00:00,6
Training_39982194.jpg,feliz,2022-09-17 04:00:00,5
Training_39985720.jpg,feliz,2022-09-21 10:00:00,8
Training_40043651.jpg,feliz,2022-09-08 04:00:00,6
Training_40099218.jpg,feliz,2022-09-12 22:00:00,7
Training_40112514.jpg,feliz,2022-09-25 19:00:00,10
Training_40113919.jpg,feliz,2022-09-21 04:00:00,7
Training_40118596.jpg,feliz,2022-09-14 12:00:00,4
Training_40159027.jpg,feliz,2022-09-05 09:00:00,0
Training_40172041.jpg,feliz,2022-09-20 13:00:00,5
Training_40180131.jpg,feliz,2022-09-17 04:00:00,5
Training_40184626.jpg,feliz,2022-09-22 01:00:00,9
Training_40202359.jpg,feliz,2022-09-06 16:00:00,1
Training_40219817.jpg,feliz,2022-09-27 08:00:00,9
Training_40223311.jpg,feliz,2022-09-22 16:00:00,7
Training_40227236.jpg,feliz,2022-09-16 04:00:00,4
Training_40227678.jpg,feliz,2022-09-08 14:00:00,2
Training_40229609.jpg,feliz,2022-09-23 13:00:00,1
Training_40230964.jpg,feliz,2022-09-10 00:00:00,7
Training_40304383.jpg,feliz,2022-09-17 20:00:00,6
Training_40338984.jpg,feliz,2022-09-10 19:00:00,7
Training_4034041.jpg,feliz,2022-09-28 03:00:00,8
Training_40379312.jpg,feliz,2022-09-29 05:00:00,4
Training_40390712.jpg,feliz,2022-09-02 03:00:00,9
Training_40425414.jpg,feliz,2022-09-29 11:00:00,10
Training_40433185.jpg,feliz,2022-09-24 01:00:00,9
Training_40435891.jpg,feliz,2022-09-06 23:00:00,9
Training_40439143.jpg,feliz,2022-09-21 01:00:00,10
Training_40442377.jpg,feliz,2022-09-15 02:00:00,9
Training_40457890.jpg,feliz,2022-09-01 20:00:00,9
Training_40467308.jpg,feliz,2022-09-26 09:00:00,6
Training_4049459.jpg,feliz,2022-09-20 05:00:00,8
Training_40501776.jpg,feliz,2022-09-17 21:00:00,9
Training_40501812.jpg,feliz,2022-09-28 01:00:00,3
Training_40511838.jpg,feliz,2022-09-02 00:00:00,8
Training_40513041.jpg,feliz,2022-09-21 12:00:00,2
Training_40545831.jpg,feliz,2022-09-07 20:00:00,2
Training_40559352.jpg,feliz,2022-09-20 08:00:00,8
Training_40585892.jpg,feliz,2022-09-08 15:00:00,9
Training_40594058.jpg,feliz,2022-09-26 00:00:00,8
Training_40600052.jpg,feliz,2022-09-08 12:00:00,2
Training_40603665.jpg,feliz,2022-09-14 13:00:00,2
Training_40605935.jpg,feliz,2022-09-10 14:00:00,1
Training_40628681.jpg,feliz,2022-09-15 21:00:00,5
Training_40630936.jpg,feliz,2022-09-17 17:00:00,4
Training_40636222.jpg,feliz,2022-09-16 02:00:00,1
Training_40656055.jpg,feliz,2022-09-14 09:00:00,10
Training_40675225.jpg,feliz,2022-09-28 00:00:00,4
Training_40692346.jpg,feliz,2022-09-17 14:00:00,7
Training_40730892.jpg,feliz,2022-09-20 16:00:00,4
Training_40740269.jpg,feliz,2022-09-28 14:00:00,2
Training_40775638.jpg,feliz,2022-10-01 04:00:00,2
Training_40780605.jpg,feliz,2022-09-14 18:00:00,1
Training_40783134.jpg,feliz,2022-09-17 08:00:00,9
Training_40807702.jpg,feliz,2022-09-23 17:00:00,7
Training_40833872.jpg,feliz,2022-09-27 12:00:00,9
Training_40840136.jpg,feliz,2022-09-12 20:00:00,0
Training_40849998.jpg,feliz,2022-09-04 23:00:00,6
Training_40852403.jpg,feliz,2022-09-09 16:00:00,2
Training_40856609.jpg,feliz,2022-09-28 03:00:00,7
Training_40859243.jpg,feliz,2022-09-02 03:00:00,8
Training_4089722.jpg,feliz,2022-09-14 06:00:00,8
Training_40913258.jpg,feliz,2022-09-30 00:00:00,0
Training_40921685.jpg,feliz,2022-09-14 02:00:00,6
Training_40995072.jpg,feliz,2022-09-25 15:00:00,3
Training_40995321.jpg,feliz,2022-09-02 02:00:00,5
Training_41037404.jpg,feliz,2022-09-17 07:00:00,5
Training_41045590.jpg,feliz,2022-09-22 20:00:00,0
Training_41050792.jpg,feliz,2022-09-29 22:00:00,9
Training_41073930.jpg,feliz,2022-09-08 09:00:00,10
Training_41075710.jpg,feliz,2022-09-28 10:00:00,2
Training_41089686.jpg,feliz,2022-09-30 20:00:00,6
Training_4109789.jpg,feliz,2022-09-26 02:00:00,2
Training_4110745.jpg,feliz,2022-09-02 18:00:00,10
Training_4111307.jpg,feliz,2022-09-04 15:00:00,6
Training_41130247.jpg,feliz,2022-09-12 21:00:00,8
Training_41132189.jpg,feliz,2022-09-13 18:00:00,4
Training_41160658.jpg,feliz,2022-09-02 22:00:00,10
Training_41167122.jpg,feliz,2022-09-02 22:00:00,6
Training_41173258.jpg,feliz,2022-09-23 23:00:00,7
Training_41174613.jpg,feliz,2022-09-10 01:00:00,7
Training_41175113.jpg,feliz,2022-09-15 14:00:00,6
Training_41194962.jpg,feliz,2022-09-10 01:00:00,7
Training_41199203.jpg,feliz,2022-09-16 22:00:00,10
Training_41211443.jpg,feliz,2022-09-27 18:00:00,0
Training_41237987.jpg,feliz,2022-09-22 02:00:00,10
Training_41273354.jpg,feliz,2022-09-30 06:00:00,2
Training_41283357.jpg,feliz,2022-09-24 00:00:00,3
Training_41294103.jpg,feliz,2022-09-09 02:00:00,3
Training_41294851.jpg,feliz,2022-09-05 18:00:00,1
Training_4135365.jpg,feliz,2022-09-01 13:00:00,4
Training_41353829.jpg,feliz,2022-09-12 13:00:00,4
Training_4135647.jpg,feliz,2022-09-17 07:00:00,3
Training_41356699.jpg,feliz,2022-09-03 00:00:00,2
Training_41370956.jpg,feliz,2022-09-03 01:00:00,7
Training_4137746.jpg,feliz,2022-09-16 12:00:00,10
Training_41387214.jpg,feliz,2022-09-07 03:00:00,5
Training_41389266.jpg,feliz,2022-09-23 13:00:00,4
Training_41409676.jpg,feliz,2022-09-30 09:00:00,9
Training_4141943.jpg,feliz,2022-09-30 13:00:00,1
Training_41427168.jpg,feliz,2022-09-30 22:00:00,0
Training_41443739.jpg,feliz,2022-09-08 21:00:00,4
Training_41454428.jpg,feliz,2022-09-17 18:00:00,10
Training_41477899.jpg,feliz,2022-09-28 19:00:00,1
Training_41478547.jpg,feliz,2022-09-06 08:00:00,8
Training_41487314.jpg,feliz,2022-09-10 02:00:00,1
Training_41496228.jpg,feliz,2022-09-26 02:00:00,7
Training_41499078.jpg,feliz,2022-09-04 09:00:00,6
Training_41568774.jpg,feliz,2022-09-09 17:00:00,5
Training_41576124.jpg,feliz,2022-09-13 02:00:00,5
Training_4158003.jpg,feliz,2022-09-18 08:00:00,1
Training_41586641.jpg,feliz,2022-09-29 21:00:00,8
Training_41587969.jpg,feliz,2022-10-01 02:00:00,7
Training_41593218.jpg,feliz,2022-09-20 21:00:00,3
Training_41610788.jpg,feliz,2022-09-09 15:00:00,5
Training_41611263.jpg,feliz,2022-09-06 07:00:00,5
Training_41611302.jpg,feliz,2022-09-15 04:00:00,6
Training_41615793.jpg,feliz,2022-09-13 09:00:00,1
Training_41623462.jpg,feliz,2022-09-16 20:00:00,1
Training_4163204.jpg,feliz,2022-09-25 14:00:00,5
Training_41637594.jpg,feliz,2022-09-05 00:00:00,6
Training_41653984.jpg,feliz,2022-09-06 14:00:00,1
Training_41654785.jpg,feliz,2022-09-12 07:00:00,1
Training_41669590.jpg,feliz,2022-09-08 20:00:00,4
Training_41673993.jpg,feliz,2022-09-26 11:00:00,4
Training_41687551.jpg,feliz,2022-09-21 05:00:00,9
Training_41692966.jpg,feliz,2022-09-20 19:00:00,10
Training_41708368.jpg,feliz,2022-09-24 05:00:00,0
Training_41712138.jpg,feliz,2022-09-12 17:00:00,4
Training_41716944.jpg,feliz,2022-09-04 23:00:00,5
Training_41734701.jpg,feliz,2022-09-03 01:00:00,3
Training_41739162.jpg,feliz,2022-09-16 04:00:00,9
Training_41740587.jpg,feliz,2022-09-30 05:00:00,8
Training_41767202.jpg,feliz,2022-09-10 14:00:00,1
Training_41768734.jpg,feliz,2022-09-21 05:00:00,10
Training_41786929.jpg,feliz,2022-09-19 05:00:00,2
Training_4181294.jpg,feliz,2022-09-04 13:00:00,1
Training_41820213.jpg,feliz,2022-09-06 09:00:00,8
Training_41821373.jpg,feliz,2022-09-10 10:00:00,2
Training_4182338.jpg,feliz,2022-09-03 12:00:00,0
Training_41832993.jpg,feliz,2022-09-13 21:00:00,1
Training_41842865.jpg,feliz,2022-09-23 00:00:00,3
Training_4185635.jpg,feliz,2022-09-09 10:00:00,4
Training_41860160.jpg,feliz,2022-09-21 03:00:00,2
Training_41875826.jpg,feliz,2022-09-05 18:00:00,5
Training_41877278.jpg,feliz,2022-09-30 01:00:00,6
Training_41892550.jpg,feliz,2022-09-18 17:00:00,0
Training_41911895.jpg,feliz,2022-09-12 20:00:00,6
Training_41915741.jpg,feliz,2022-09-19 20:00:00,8
Training_41936099.jpg,feliz,2022-09-22 21:00:00,7
Training_41965420.jpg,feliz,2022-09-21 21:00:00,3
Training_41982453.jpg,feliz,2022-09-08 02:00:00,2
Training_41992061.jpg,feliz,2022-09-06 21:00:00,10
Training_41997959.jpg,feliz,2022-09-22 19:00:00,0
Training_41998278.jpg,feliz,2022-09-02 18:00:00,4
Training_42022164.jpg,feliz,2022-09-28 04:00:00,4
Training_42029316.jpg,feliz,2022-09-16 23:00:00,6
Training_42053011.jpg,feliz,2022-09-02 14:00:00,0
Training_42063182.jpg,feliz,2022-09-18 11:00:00,7
Training_42075118.jpg,feliz,2022-09-07 04:00:00,6
Training_42080017.jpg,feliz,2022-09-28 08:00:00,7
Training_4209568.jpg,feliz,2022-09-11 22:00:00,1
Training_42097787.jpg,feliz,2022-09-15 10:00:00,8
Training_42103291.jpg,feliz,2022-09-14 23:00:00,9
Training_42104195.jpg,feliz,2022-09-29 08:00:00,3
Training_42104843.jpg,feliz,2022-09-21 09:00:00,8
Training_42120585.jpg,feliz,2022-09-25 10:00:00,9
Training_42121877.jpg,feliz,2022-09-06 06:00:00,10
Training_42123308.jpg,feliz,2022-09-19 22:00:00,8
Training_42154199.jpg,feliz,2022-09-20 14:00:00,1
Training_42159837.jpg,feliz,2022-09-20 06:00:00,10
Training_4222047.jpg,feliz,2022-09-12 22:00:00,6
Training_42245688.jpg,feliz,2022-09-14 06:00:00,8
Training_42282892.jpg,feliz,2022-09-22 06:00:00,5
Training_42289026.jpg,feliz,2022-09-20 11:00:00,5
Training_42296136.jpg,feliz,2022-09-07 21:00:00,8
Training_42300020.jpg,feliz,2022-09-24 05:00:00,3
Training_42300338.jpg,feliz,2022-09-12 00:00:00,6
Training_42305373.jpg,feliz,2022-09-21 05:00:00,0
Training_42341840.jpg,feliz,2022-09-21 03:00:00,8
Training_42353942.jpg,feliz,2022-09-22 22:00:00,6
Training_42354594.jpg,feliz,2022-09-27 08:00:00,3
Training_42358145.jpg,feliz,2022-09-25 22:00:00,2
Training_42392513.jpg,feliz,2022-09-11 02:00:00,8
Training_42437307.jpg,feliz,2022-09-27 20:00:00,8
Training_42437925.jpg,feliz,2022-09-17 19:00:00,6
Training_42444422.jpg,feliz,2022-09-17 15:00:00,7
