t_id,atraccion,comienzo_atraccion,tiempo_de_espera,id_visitante
Training_32676457.jpg,Rueda de la Fortuna,214,15,324
Training_46208090.jpg,Carrera de Autos Locos,13,13,324
Training_5615130.jpg,Mansión Embrujada,358,9,324
Training_58651003.jpg,Safari Salvaje,523,18,324
Training_71387076.jpg,Aventuras Acuáticas,381,10,324
Training_85994368.jpg,Montaña del Misterio,151,12,324
Training_9430189.jpg,Carrera de Autos Locos,475,10,324
Training_98733044.jpg,Selva Encantada,270,13,324
Training_22236458.jpg,Tobogán del Arco Iris,626,18,324
Training_743712.jpg,Rápido del Trueno,11,13,324
Training_15538424.jpg,Fiesta de los Dulces,61,18,324
Training_1730353.jpg,Rueda de la Fortuna,708,12,324
Training_32520542.jpg,Carrera de Autos Locos,54,15,324
Training_44158921.jpg,Fiesta de los Dulces,149,15,324
Training_48044424.jpg,Tren del Terror,632,9,324
Training_55375554.jpg,Rueda de la Fortuna,488,12,324
Training_63537808.jpg,Araña Saltarina,619,12,324
Training_64103739.jpg,Carros Chocones Divertidos,405,12,324
Training_9280763.jpg,Carrusel Encantado,330,21,324
Training_17895058.jpg,Tren del Terror,161,5,324
Training_30432338.jpg,Aventuras Acuáticas,191,13,324
Training_32823741.jpg,Espejos de la Risueña,683,20,324
Training_57584024.jpg,Rueda de la Fortuna,570,5,324
Training_49749280.jpg,Araña Saltarina,594,6,324
Training_51970997.jpg,Dragón Volador,247,14,324
Training_83146769.jpg,Jardín de las Hadas,95,18,324
Training_91288704.jpg,Espejos de la Risueña,292,20,324
Training_92784655.jpg,Cúpula Estelar,718,10,324
Training_1062767.jpg,Dragón Volador,206,15,324
PrivateTest_93613500.jpg,Jardín de las Hadas,488,10,324
PublicTest_50361848.jpg,Circus Fantástico,58,16,324
PublicTest_90183500.jpg,Torbellino Espacial,441,18,324
PrivateTest_64130261.jpg,Rápido del Trueno,636,14,324
Training_32741556.jpg,Fiesta de los Dulces,268,9,325
Training_53195572.jpg,Simulador Espacial 3D,203,12,325
Training_71340913.jpg,Simulador Espacial 3D,541,9,325
Training_53960771.jpg,Circus Fantástico,618,18,325
Training_63957495.jpg,Dragón Volador,209,8,325
Training_24388645.jpg,Laberinto de Sueños,395,18,325
Training_26900261.jpg,Mundo de las Maravillas,279,15,325
Training_31435940.jpg,Tirolina Extrema,51,12,325
Training_33131991.jpg,Montaña del Misterio,120,16,325
Training_43535782.jpg,Tobogán del Arco Iris,312,12,325
Training_67301901.jpg,Cine 4D Emocionante,148,12,325
Training_96791571.jpg,Circus Fantástico,289,17,325
Training_14439189.jpg,Selva Encantada,501,8,325
Training_15784986.jpg,Cúpula Estelar,84,9,325
Training_19332242.jpg,Cascada Encantada,121,12,325
Training_24769353.jpg,Gran Caída Libre,165,19,325
Training_39446205.jpg,Montaña Rusa de la Luna,588,10,325
Training_43394489.jpg,Torbellino Espacial,585,12,325
Training_55358091.jpg,Carrera de Autos Locos,429,11,325
Training_62884039.jpg,Montaña Rusa de la Luna,247,10,325
Training_6515366.jpg,Montaña del Misterio,403,16,325
Training_66764737.jpg,Espejos de la Risueña,102,10,325
Training_71798723.jpg,Cine 4D Emocionante,98,15,325
Training_80132563.jpg,Laberinto de Sueños,98,15,325
Training_97802283.jpg,Jardín de las Hadas,122,14,325
Training_20392143.jpg,Fiesta de los Dulces,73,14,325
Training_245243.jpg,Vuelta al Mundo en 80 Días,445,13,325
Training_26772319.jpg,Montaña del Misterio,412,16,325
Training_38519011.jpg,Selva Encantada,392,9,325
Training_85128350.jpg,Circus Fantástico,605,16,325
Training_26644185.jpg,Fiesta de los Dulces,568,15,325
Training_45841589.jpg,Araña Saltarina,154,10,325
Training_9598398.jpg,Selva Encantada,611,22,325
Training_39959405.jpg,Carrera de Autos Locos,390,9,325
PrivateTest_7183558.jpg,Carrusel Encantado,641,7,325
PublicTest_86245007.jpg,Safari Salvaje,47,13,325
PrivateTest_11123843.jpg,Jardín de las Hadas,370,3,325
PublicTest_84844703.jpg,Montaña Rusa de la Luna,314,19,325
Training_33154045.jpg,Montaña del Misterio,24,17,326
Training_33810977.jpg,Aventuras Acuáticas,285,19,326
Training_51191080.jpg,Carros Chocones Divertidos,667,20,326
Training_72893533.jpg,Simulador Espacial 3D,140,4,326
Training_72953480.jpg,Fiesta de los Dulces,216,13,326
Training_73677822.jpg,Simulador Espacial 3D,707,21,326
Training_16091969.jpg,Cine 4D Emocionante,486,8,326
Training_2637580.jpg,Fiesta de los Dulces,611,4,326
Training_71221210.jpg,Tobogán del Arco Iris,394,13,326
Training_77858111.jpg,Vuelo Mágico,602,11,326
Training_88052893.jpg,Torbellino Espacial,651,9,326
Training_90860488.jpg,Cúpula Estelar,424,15,326
Training_94351832.jpg,Torbellino Espacial,584,24,326
Training_38862345.jpg,Montaña Rusa de la Luna,429,11,326
Training_51581989.jpg,Jardín de las Hadas,407,12,326
Training_65845460.jpg,Torbellino Espacial,68,13,326
Training_73261753.jpg,Cine 4D Emocionante,372,11,326
Training_87023168.jpg,Tren del Terror,379,9,326
Training_40159149.jpg,Carrusel Encantado,234,10,326
Training_43842937.jpg,Montaña del Misterio,151,15,326
Training_44950675.jpg,Montaña Rusa de la Luna,471,14,326
Training_52157105.jpg,Rápido del Trueno,501,14,326
Training_56387195.jpg,Araña Saltarina,51,12,326
Training_63185132.jpg,Cascada Encantada,659,14,326
Training_99768163.jpg,Aventuras Acuáticas,413,16,326
Training_8829877.jpg,Carrera de Autos Locos,135,6,326
PrivateTest_39621454.jpg,Fiesta de los Dulces,20,13,326
PrivateTest_88609358.jpg,Cascada Encantada,560,11,326
PrivateTest_69397731.jpg,Cine 4D Emocionante,596,5,326
PrivateTest_33879016.jpg,Selva Encantada,44,19,326
Training_332231.jpg,Espejos de la Risueña,618,11,327
Training_34606810.jpg,Tobogán del Arco Iris,535,18,327
Training_37735926.jpg,Cine 4D Emocionante,592,7,327
Training_55773425.jpg,Tren del Terror,96,14,327
Training_56956996.jpg,Tirolina Extrema,159,13,327
Training_61095932.jpg,Viaje al Centro de la Tierra,501,6,327
Training_77203071.jpg,Cine 4D Emocionante,364,11,327
Training_78784277.jpg,Vuelta al Mundo en 80 Días,498,5,327
Training_87697195.jpg,Tren del Terror,458,17,327
Training_15613012.jpg,Mansión Embrujada,96,12,327
Training_46727554.jpg,Vuelta al Mundo en 80 Días,89,12,327
Training_67152452.jpg,Vuelo Mágico,128,5,327
Training_81891525.jpg,Tren del Terror,273,16,327
Training_27789087.jpg,Jardín de las Hadas,712,9,327
Training_31780218.jpg,Safari Salvaje,155,11,327
Training_60182561.jpg,Simulador Espacial 3D,604,14,327
Training_80442294.jpg,Selva Encantada,4,11,327
Training_18621382.jpg,Jardín de las Hadas,674,10,327
Training_39904770.jpg,Gran Caída Libre,318,18,327
Training_70481043.jpg,Montaña del Misterio,242,13,327
Training_80346179.jpg,Selva Encantada,246,15,327
Training_80943059.jpg,Carrusel Encantado,247,17,327
Training_11497814.jpg,Cúpula Estelar,161,21,327
Training_31770413.jpg,Selva Encantada,391,4,327
Training_49187727.jpg,Tirolina Extrema,514,13,327
Training_72081575.jpg,Cúpula Estelar,612,14,327
Training_79848396.jpg,Carros Chocones Divertidos,506,9,327
PublicTest_13682694.jpg,Tren del Terror,472,11,327
PublicTest_23252039.jpg,Selva Encantada,164,8,327
Training_33273101.jpg,Jardín de las Hadas,82,20,328
Training_34265519.jpg,Carrera de Autos Locos,348,5,328
Training_36297719.jpg,Jardín de las Hadas,477,17,328
Training_9629592.jpg,Rueda de la Fortuna,187,19,328
Training_65759222.jpg,Barco Pirata Misterioso,238,8,328
Training_46498725.jpg,Caravana de Aventuras,135,8,328
Training_69445044.jpg,Cúpula Estelar,428,8,328
Training_77086305.jpg,Gran Caída Libre,570,9,328
Training_23836372.jpg,Fiesta de los Dulces,231,10,328
Training_31569180.jpg,Montaña del Misterio,520,10,328
Training_54160210.jpg,Laberinto de Sueños,166,14,328
Training_55662598.jpg,Barco Pirata Misterioso,515,17,328
Training_58404024.jpg,Dragón Volador,580,10,328
Training_58459668.jpg,Jardín de las Hadas,398,13,328
Training_72512203.jpg,Fiesta de los Dulces,86,15,328
Training_75381331.jpg,Vuelo Mágico,598,12,328
Training_93908652.jpg,Tirolina Extrema,609,11,328
Training_20180870.jpg,Mundo de las Maravillas,209,14,328
Training_27241675.jpg,Cúpula Estelar,612,19,328
Training_19208618.jpg,Rueda de la Fortuna,419,9,328
Training_55124556.jpg,Mundo de las Maravillas,380,8,328
Training_69334317.jpg,Araña Saltarina,614,15,328
Training_95029336.jpg,Selva Encantada,25,17,328
Training_18520535.jpg,Carrera de Autos Locos,558,9,328
PrivateTest_76880087.jpg,Cine 4D Emocionante,586,7,328
PublicTest_1153675.jpg,Espejos de la Risueña,716,15,328
PublicTest_3206770.jpg,Safari Salvaje,115,15,328
Training_33580958.jpg,Torbellino Espacial,505,5,329
Training_3645316.jpg,Laberinto de Sueños,69,11,329
Training_37728562.jpg,Fiesta de los Dulces,243,6,329
Training_46073007.jpg,Mansión Embrujada,710,9,329
Training_50385584.jpg,Gran Caída Libre,245,7,329
Training_51819881.jpg,Torbellino Espacial,496,12,329
Training_56944020.jpg,Cohetes Galácticos,3,14,329
Training_58773233.jpg,Cúpula Estelar,626,9,329
Training_73126296.jpg,Circuito Veloz,425,5,329
Training_77744374.jpg,Mundo de las Maravillas,577,7,329
Training_78759538.jpg,Cúpula Estelar,477,11,329
Training_30010531.jpg,Aventuras Acuáticas,445,15,329
Training_37561357.jpg,Carros Chocones Divertidos,78,10,329
Training_38408538.jpg,Rápido del Trueno,692,14,329
Training_21805240.jpg,Aventuras Acuáticas,42,12,329
Training_32118859.jpg,Carros Chocones Divertidos,460,10,329
Training_39827885.jpg,Laberinto de Sueños,202,4,329
Training_41160658.jpg,Mansión Embrujada,39,9,329
Training_80837948.jpg,Circus Fantástico,98,12,329
Training_58433458.jpg,Dragón Volador,423,17,329
Training_59897887.jpg,Dragón Volador,370,12,329
Training_78573963.jpg,Jardín de las Hadas,290,13,329
Training_41738651.jpg,Caravana de Aventuras,361,7,329
Training_67393913.jpg,Viaje al Centro de la Tierra,522,10,329
PrivateTest_29140304.jpg,Tobogán del Arco Iris,595,10,329
PrivateTest_57965672.jpg,Montaña del Misterio,108,12,329
PrivateTest_45923756.jpg,Mansión Embrujada,344,8,329
PrivateTest_78561701.jpg,Rueda de la Fortuna,296,13,329
PublicTest_10780425.jpg,Circus Fantástico,161,14,329
Training_33886229.jpg,Rápido del Trueno,253,13,330
Training_3946595.jpg,Araña Saltarina,63,25,330
Training_44988268.jpg,Tren del Terror,599,18,330
Training_79051417.jpg,Cúpula Estelar,506,11,330
Training_16391066.jpg,Mansión Embrujada,36,9,330
Training_63156802.jpg,Rueda de la Fortuna,253,7,330
Training_96544137.jpg,Selva Encantada,171,11,330
Training_15907181.jpg,Cine 4D Emocionante,356,15,330
Training_18903000.jpg,Cohetes Galácticos,527,13,330
Training_21375979.jpg,Rápido del Trueno,587,15,330
Training_31414933.jpg,Tren del Terror,588,11,330
Training_55635528.jpg,Rápido del Trueno,511,10,330
Training_62333895.jpg,Cine 4D Emocionante,190,9,330
Training_12661878.jpg,Cascada Encantada,646,11,330
Training_29110510.jpg,Barco Pirata Misterioso,509,18,330
Training_43056676.jpg,Vuelo Mágico,293,15,330
Training_46972785.jpg,Cine 4D Emocionante,432,15,330
Training_597242.jpg,Montaña del Misterio,258,17,330
Training_6407937.jpg,Barco Pirata Misterioso,421,17,330
Training_69095147.jpg,Fiesta de los Dulces,199,14,330
Training_86678974.jpg,Vuelo Mágico,125,13,330
Training_86739776.jpg,Rueda de la Fortuna,209,13,330
Training_96693766.jpg,Cascada Encantada,633,8,330
Training_19818745.jpg,Circus Fantástico,459,15,330
Training_32727553.jpg,Montaña Rusa de la Luna,302,16,330
Training_55231483.jpg,Araña Saltarina,459,13,330
Training_65496026.jpg,Araña Saltarina,129,15,330
Training_32116913.jpg,Gran Caída Libre,167,13,330
Training_37401450.jpg,Carros Chocones Divertidos,144,17,330
Training_37928533.jpg,Caravana de Aventuras,540,16,330
Training_39404444.jpg,Tirolina Extrema,298,15,330
Training_82934327.jpg,Gran Caída Libre,67,12,330
Training_12700778.jpg,Montaña del Misterio,314,9,330
Training_35175891.jpg,Cúpula Estelar,598,9,330
Training_66774841.jpg,Espejos de la Risueña,572,12,330
Training_90901799.jpg,Aventuras Acuáticas,90,11,330
Training_97275390.jpg,Fiesta de los Dulces,532,10,330
PrivateTest_24139016.jpg,Torbellino Espacial,214,12,330
PublicTest_47997171.jpg,Vuelta al Mundo en 80 Días,658,14,330
PublicTest_75223347.jpg,Rueda de la Fortuna,445,4,330
Training_33935037.jpg,Carros Chocones Divertidos,173,12,331
Training_49277283.jpg,Fiesta de los Dulces,623,16,331
Training_51606164.jpg,Safari Salvaje,499,8,331
Training_58416499.jpg,Safari Salvaje,289,0,331
Training_71919567.jpg,Carrusel Encantado,660,8,331
Training_93477899.jpg,Tirolina Extrema,337,7,331
Training_37589575.jpg,Carrera de Autos Locos,39,15,331
Training_45852997.jpg,Carrera de Autos Locos,644,17,331
Training_46261450.jpg,Simulador Espacial 3D,607,10,331
Training_49525680.jpg,Laberinto de Sueños,282,19,331
Training_54509332.jpg,Caravana de Aventuras,613,7,331
Training_93522834.jpg,Tirolina Extrema,485,14,331
Training_23707836.jpg,Caravana de Aventuras,306,8,331
Training_38846389.jpg,Circus Fantástico,697,18,331
Training_93025766.jpg,Vuelta al Mundo en 80 Días,145,9,331
Training_76817760.jpg,Araña Saltarina,376,13,331
Training_88578187.jpg,Selva Encantada,438,13,331
Training_93295669.jpg,Laberinto de Sueños,532,18,331
Training_25811502.jpg,Selva Encantada,257,11,331
Training_8292189.jpg,Cascada Encantada,395,15,331
Training_79191153.jpg,Vuelo Mágico,61,17,331
PublicTest_56948344.jpg,Carrera de Autos Locos,171,10,331
Training_34245478.jpg,Circus Fantástico,111,10,332
Training_43670655.jpg,Vuelta al Mundo en 80 Días,200,16,332
Training_50323308.jpg,Gran Caída Libre,581,11,332
Training_51338649.jpg,Rueda de la Fortuna,168,12,332
Training_70351349.jpg,Rueda de la Fortuna,509,10,332
Training_77484345.jpg,Rápido del Trueno,-1,14,332
Training_5760281.jpg,Espejos de la Risueña,466,6,332
Training_14454552.jpg,Tirolina Extrema,438,14,332
Training_2684993.jpg,Cúpula Estelar,219,10,332
Training_30067408.jpg,Tren del Terror,639,16,332
Training_34980244.jpg,Mansión Embrujada,513,8,332
Training_4804193.jpg,Mansión Embrujada,87,9,332
Training_52781503.jpg,Cohetes Galácticos,431,14,332
Training_65873848.jpg,Cascada Encantada,657,16,332
Training_68222777.jpg,Tirolina Extrema,330,10,332
Training_97306851.jpg,Circuito Veloz,151,12,332
Training_12076274.jpg,Mansión Embrujada,205,9,332
Training_21380352.jpg,Carros Chocones Divertidos,409,19,332
Training_51538287.jpg,Tobogán del Arco Iris,300,8,332
Training_56355402.jpg,Carrusel Encantado,666,6,332
Training_7931247.jpg,Montaña Rusa de la Luna,589,11,332
Training_88602520.jpg,Rápido del Trueno,17,13,332
Training_33504877.jpg,Circus Fantástico,414,0,332
Training_52134540.jpg,Simulador Espacial 3D,597,13,332
Training_12031109.jpg,Rueda de la Fortuna,273,12,332
Training_22015945.jpg,Simulador Espacial 3D,299,12,332
Training_5750039.jpg,Torbellino Espacial,336,16,332
Training_65242339.jpg,Vuelo Mágico,404,9,332
Training_94248313.jpg,Montaña del Misterio,534,5,332
Training_17296801.jpg,Fiesta de los Dulces,627,13,332
Training_19698450.jpg,Carrera de Autos Locos,690,15,332
Training_30997195.jpg,Tirolina Extrema,471,11,332
Training_37165974.jpg,Circus Fantástico,200,16,332
Training_37856496.jpg,Vuelo Mágico,282,15,332
Training_45480929.jpg,Viaje al Centro de la Tierra,686,10,332
Training_90678511.jpg,Cúpula Estelar,437,10,332
PrivateTest_166793.jpg,Vuelo Mágico,632,11,332
PrivateTest_2569530.jpg,Vuelo Mágico,553,14,332
PrivateTest_59102222.jpg,Carrusel Encantado,696,15,332
PublicTest_96804574.jpg,Vuelo Mágico,210,14,332
PrivateTest_87040159.jpg,Simulador Espacial 3D,118,11,332
PublicTest_82982986.jpg,Aventuras Acuáticas,460,15,332
Training_34273701.jpg,Selva Encantada,678,15,333
Training_50976988.jpg,Barco Pirata Misterioso,706,8,333
Training_65936529.jpg,Laberinto de Sueños,251,17,333
Training_67027311.jpg,Cine 4D Emocionante,337,12,333
Training_8521861.jpg,Selva Encantada,341,17,333
Training_98334760.jpg,Viaje al Centro de la Tierra,-1,7,333
Training_39700140.jpg,Montaña del Misterio,397,17,333
Training_4458969.jpg,Tren del Terror,629,13,333
Training_45169596.jpg,Tren del Terror,319,10,333
Training_42974881.jpg,Espejos de la Risueña,463,15,333
Training_65944675.jpg,Dragón Volador,2,10,333
Training_68479926.jpg,Simulador Espacial 3D,75,10,333
Training_87074810.jpg,Carrera de Autos Locos,542,11,333
Training_39850240.jpg,Viaje al Centro de la Tierra,270,16,333
Training_59392461.jpg,Fiesta de los Dulces,520,19,333
Training_20246090.jpg,Caravana de Aventuras,498,19,333
Training_48468104.jpg,Tren del Terror,36,15,333
Training_41882557.jpg,Circus Fantástico,382,3,333
PublicTest_33629438.jpg,Circuito Veloz,20,8,333
PrivateTest_24920316.jpg,Dragón Volador,431,16,333
PublicTest_69118674.jpg,Cine 4D Emocionante,132,10,333
Training_345125.jpg,Montaña del Misterio,678,16,334
Training_36430783.jpg,Caravana de Aventuras,619,9,334
Training_40281128.jpg,Carrusel Encantado,173,14,334
Training_46828657.jpg,Cine 4D Emocionante,680,14,334
Training_5069536.jpg,Vuelo Mágico,456,12,334
Training_99518394.jpg,Laberinto de Sueños,149,14,334
Training_26067836.jpg,Jardín de las Hadas,28,12,334
Training_26875948.jpg,Cohetes Galácticos,504,13,334
Training_2972580.jpg,Carros Chocones Divertidos,65,13,334
Training_37838494.jpg,Simulador Espacial 3D,174,3,334
Training_43025256.jpg,Gran Caída Libre,436,12,334
Training_4557046.jpg,Vuelta al Mundo en 80 Días,547,6,334
Training_55099933.jpg,Vuelo Mágico,366,16,334
Training_56212381.jpg,Cascada Encantada,405,16,334
Training_93094792.jpg,Tobogán del Arco Iris,25,17,334
Training_13593666.jpg,Araña Saltarina,103,10,334
Training_19344331.jpg,Circuito Veloz,330,13,334
Training_24552877.jpg,Circuito Veloz,538,6,334
Training_66242660.jpg,Cohetes Galácticos,600,8,334
Training_6643088.jpg,Tren del Terror,564,13,334
Training_71809415.jpg,Tobogán del Arco Iris,218,9,334
Training_9548562.jpg,Simulador Espacial 3D,189,15,334
Training_97667998.jpg,Vuelo Mágico,333,17,334
Training_29651557.jpg,Mansión Embrujada,201,11,334
Training_46398870.jpg,Mansión Embrujada,205,11,334
Training_63668032.jpg,Mansión Embrujada,86,19,334
Training_78466222.jpg,Cúpula Estelar,13,15,334
Training_71661069.jpg,Espejos de la Risueña,336,17,334
Training_76527846.jpg,Montaña Rusa de la Luna,17,15,334
Training_77361751.jpg,Montaña Rusa de la Luna,557,16,334
Training_58969786.jpg,Carros Chocones Divertidos,314,7,334
Training_59938779.jpg,Mundo de las Maravillas,192,11,334
Training_80227734.jpg,Carrera de Autos Locos,75,8,334
PrivateTest_66301202.jpg,Mansión Embrujada,37,20,334
Training_34635895.jpg,Carros Chocones Divertidos,82,4,335
Training_43954708.jpg,Gran Caída Libre,122,18,335
Training_45938264.jpg,Selva Encantada,683,12,335
Training_52675811.jpg,Montaña Rusa de la Luna,635,6,335
Training_61705108.jpg,Torbellino Espacial,514,13,335
Training_67381087.jpg,Gran Caída Libre,577,9,335
Training_72976096.jpg,Espejos de la Risueña,405,12,335
Training_80704628.jpg,Simulador Espacial 3D,229,22,335
Training_92541764.jpg,Caravana de Aventuras,670,14,335
Training_94719060.jpg,Espejos de la Risueña,434,18,335
Training_176862.jpg,Tren del Terror,507,12,335
Training_45992583.jpg,Dragón Volador,655,11,335
Training_48115886.jpg,Tren del Terror,351,16,335
Training_81525924.jpg,Dragón Volador,282,10,335
Training_89239029.jpg,Vuelta al Mundo en 80 Días,250,7,335
Training_12147206.jpg,Circuito Veloz,279,6,335
Training_12564595.jpg,Fiesta de los Dulces,124,11,335
Training_29662843.jpg,Carrera de Autos Locos,2,16,335
Training_50485750.jpg,Rápido del Trueno,282,13,335
Training_60395098.jpg,Laberinto de Sueños,244,9,335
Training_72681057.jpg,Cine 4D Emocionante,268,19,335
Training_78316001.jpg,Barco Pirata Misterioso,422,17,335
Training_98498717.jpg,Torbellino Espacial,123,19,335
Training_99906271.jpg,Mansión Embrujada,450,13,335
Training_25348154.jpg,Viaje al Centro de la Tierra,274,11,335
Training_76961689.jpg,Cúpula Estelar,566,21,335
Training_29592325.jpg,Aventuras Acuáticas,355,17,335
Training_32645604.jpg,Selva Encantada,150,9,335
Training_38618684.jpg,Tren del Terror,697,13,335
Training_89031638.jpg,Montaña del Misterio,698,8,335
Training_89995594.jpg,Espejos de la Risueña,322,12,335
Training_68867125.jpg,Tren del Terror,60,5,335
PrivateTest_60168295.jpg,Selva Encantada,258,8,335
PrivateTest_63729606.jpg,Rápido del Trueno,517,4,335
PublicTest_34820323.jpg,Caravana de Aventuras,465,16,335
PublicTest_27885302.jpg,Carrusel Encantado,625,14,335
PrivateTest_92591165.jpg,Circuito Veloz,635,14,335
Training_35626629.jpg,Laberinto de Sueños,395,18,336
Training_36315962.jpg,Circuito Veloz,472,20,336
Training_44360127.jpg,Simulador Espacial 3D,17,17,336
Training_66055698.jpg,Montaña del Misterio,255,15,336
Training_7865887.jpg,Tobogán del Arco Iris,130,19,336
Training_82194789.jpg,Dragón Volador,120,15,336
Training_24668010.jpg,Caravana de Aventuras,416,11,336
Training_37202563.jpg,Rueda de la Fortuna,162,10,336
Training_50084453.jpg,Laberinto de Sueños,96,17,336
Training_5901961.jpg,Gran Caída Libre,561,13,336
Training_88439684.jpg,Carrera de Autos Locos,185,14,336
Training_16866158.jpg,Cohetes Galácticos,193,17,336
Training_2456712.jpg,Montaña del Misterio,243,16,336
Training_42358145.jpg,Carros Chocones Divertidos,591,7,336
Training_46838216.jpg,Fiesta de los Dulces,355,18,336
Training_54302802.jpg,Vuelo Mágico,38,18,336
Training_58783752.jpg,Jardín de las Hadas,324,15,336
Training_60154771.jpg,Fiesta de los Dulces,272,12,336
Training_91350878.jpg,Safari Salvaje,336,6,336
Training_22792509.jpg,Tirolina Extrema,249,13,336
Training_46648975.jpg,Circus Fantástico,439,12,336
Training_6291328.jpg,Mansión Embrujada,669,8,336
Training_9286622.jpg,Rápido del Trueno,596,18,336
Training_18702236.jpg,Aventuras Acuáticas,406,15,336
Training_58018202.jpg,Cascada Encantada,64,15,336
Training_78314397.jpg,Rueda de la Fortuna,476,13,336
Training_35641955.jpg,Cine 4D Emocionante,245,13,337
Training_35937287.jpg,Selva Encantada,274,12,337
Training_43006363.jpg,Laberinto de Sueños,259,5,337
Training_47636583.jpg,Aventuras Acuáticas,39,11,337
Training_24309627.jpg,Safari Salvaje,251,7,337
Training_29705778.jpg,Barco Pirata Misterioso,435,9,337
Training_36109064.jpg,Carrera de Autos Locos,326,17,337
Training_85202797.jpg,Cúpula Estelar,556,17,337
Training_90145064.jpg,Montaña del Misterio,580,12,337
Training_98619498.jpg,Tirolina Extrema,636,14,337
Training_14058749.jpg,Dragón Volador,189,12,337
Training_53880668.jpg,Barco Pirata Misterioso,437,10,337
Training_57972024.jpg,Circus Fantástico,392,13,337
Training_66269075.jpg,Circuito Veloz,177,3,337
Training_66663662.jpg,Cine 4D Emocionante,373,14,337
Training_8254683.jpg,Cine 4D Emocionante,164,16,337
Training_17217939.jpg,Tren del Terror,383,9,337
Training_65852738.jpg,Cine 4D Emocionante,337,10,337
Training_17801498.jpg,Cascada Encantada,397,11,337
Training_23270683.jpg,Caravana de Aventuras,248,10,337
Training_76784987.jpg,Fiesta de los Dulces,46,10,337
Training_91818371.jpg,Montaña Rusa de la Luna,220,14,337
PublicTest_1463394.jpg,Cúpula Estelar,326,14,337
PrivateTest_30523217.jpg,Selva Encantada,244,14,337
PrivateTest_21515821.jpg,Jardín de las Hadas,189,8,337
PrivateTest_77024554.jpg,Mundo de las Maravillas,303,14,337
PrivateTest_26630155.jpg,Carros Chocones Divertidos,617,3,337
PublicTest_99446207.jpg,Montaña del Misterio,396,8,337
Training_35790553.jpg,Selva Encantada,388,19,338
Training_38093449.jpg,Safari Salvaje,437,10,338
Training_42046397.jpg,Mansión Embrujada,294,6,338
Training_49490477.jpg,Tobogán del Arco Iris,134,16,338
Training_51410246.jpg,Montaña Rusa de la Luna,382,18,338
Training_55534250.jpg,Carros Chocones Divertidos,175,14,338
Training_45011308.jpg,Aventuras Acuáticas,431,6,338
Training_46842220.jpg,Torbellino Espacial,548,15,338
Training_54146243.jpg,Aventuras Acuáticas,409,13,338
Training_59319132.jpg,Carros Chocones Divertidos,301,12,338
Training_64950444.jpg,Viaje al Centro de la Tierra,205,10,338
Training_70148590.jpg,Viaje al Centro de la Tierra,31,19,338
Training_97523491.jpg,Mansión Embrujada,112,6,338
Training_9757271.jpg,Simulador Espacial 3D,718,9,338
Training_39022302.jpg,Torbellino Espacial,254,12,338
Training_81965037.jpg,Laberinto de Sueños,226,6,338
Training_83390885.jpg,Circuito Veloz,131,9,338
Training_85865229.jpg,Mansión Embrujada,484,10,338
Training_95398225.jpg,Tobogán del Arco Iris,499,12,338
Training_27667513.jpg,Montaña Rusa de la Luna,336,17,338
Training_93338175.jpg,Tobogán del Arco Iris,498,9,338
Training_14674275.jpg,Cohetes Galácticos,90,15,338
Training_38844552.jpg,Montaña del Misterio,25,11,338
Training_72825602.jpg,Espejos de la Risueña,553,16,338
PrivateTest_83024579.jpg,Selva Encantada,49,20,338
PublicTest_89519100.jpg,Simulador Espacial 3D,622,11,338
PublicTest_99688200.jpg,Safari Salvaje,534,12,338
PublicTest_17681379.jpg,Cine 4D Emocionante,587,11,338
Training_35809012.jpg,Mundo de las Maravillas,104,16,339
Training_50963456.jpg,Jardín de las Hadas,253,12,339
Training_52000256.jpg,Rápido del Trueno,449,6,339
Training_86286445.jpg,Safari Salvaje,658,12,339
Training_89925102.jpg,Aventuras Acuáticas,233,14,339
Training_15844323.jpg,Circuito Veloz,641,6,339
Training_22931625.jpg,Aventuras Acuáticas,4,19,339
Training_38892794.jpg,Espejos de la Risueña,148,11,339
Training_53041905.jpg,Vuelta al Mundo en 80 Días,580,10,339
Training_73045039.jpg,Dragón Volador,360,10,339
Training_73670713.jpg,Safari Salvaje,522,15,339
Training_84407301.jpg,Selva Encantada,325,15,339
Training_92140607.jpg,Vuelo Mágico,597,12,339
Training_94500840.jpg,Carrera de Autos Locos,86,19,339
Training_65016274.jpg,Gran Caída Libre,565,21,339
Training_41244254.jpg,Carros Chocones Divertidos,20,12,339
Training_10227694.jpg,Montaña del Misterio,622,11,339
Training_68277085.jpg,Dragón Volador,630,12,339
PublicTest_25595566.jpg,Tobogán del Arco Iris,559,12,339
Training_35903572.jpg,Cascada Encantada,293,15,340
Training_69312642.jpg,Cine 4D Emocionante,419,13,340
Training_87798227.jpg,Jardín de las Hadas,519,10,340
Training_94109523.jpg,Safari Salvaje,460,15,340
Training_98482160.jpg,Cine 4D Emocionante,28,6,340
Training_14331516.jpg,Fiesta de los Dulces,222,17,340
Training_71589001.jpg,Fiesta de los Dulces,515,6,340
Training_74087362.jpg,Araña Saltarina,279,11,340
Training_30903559.jpg,Simulador Espacial 3D,117,9,340
Training_37227614.jpg,Vuelta al Mundo en 80 Días,319,10,340
Training_48758418.jpg,Gran Caída Libre,692,13,340
Training_74464173.jpg,Vuelo Mágico,217,12,340
Training_81514186.jpg,Selva Encantada,699,11,340
