t_id,id_visitante,atraccion,comienzo_atraccion_fecha_hora,tiempo_de_espera,tipo_entrada,coste,antelacion_de_compra
Training_75635467.jpg,24941,tobog?n del arco iris,2022-09-19 15:00:00,7,pase anual,18.8,226
Training_80338672.jpg,15738,circuito veloz,2022-09-02 13:00:00,0,entrada familiar,15.84,23
Training_20927798.jpg,22657,carrera de autos locos,2022-09-16 15:00:00,11,paquete vip,25.31,0
Training_32239705.jpg,26287,carrera de autos locos,2022-09-18 18:00:00,17,entrada individual,20.18,99
Training_42720605.jpg,5847,c?pula estelar,2022-09-14 08:00:00,9,pase anual,30.06,212
PublicTest_12693575.jpg,2589,jard?n de las hadas,2022-09-14 03:00:00,10,entrada familiar,12.49,156
PublicTest_58972839.jpg,5880,torbellino espacial,2022-09-11 02:00:00,4,entrada familiar,22.87,0
PrivateTest_34067979.jpg,2990,vuelo m?gico,2022-09-20 09:00:00,8,entrada infantil,22.82,309
PublicTest_11211241.jpg,1676,barco pirata misterioso,2022-09-12 08:00:00,18,entrada infantil,20.18,93
PublicTest_73609973.jpg,6606,drag?n volador,2022-09-04 00:00:00,10,paquete vip,17.99,0
PublicTest_86306334.jpg,11478,tobog?n del arco iris,2022-09-12 14:00:00,21,paquete vip,14.26,0
PrivateTest_53479981.jpg,14635,mundo de las maravillas,2022-09-22 07:00:00,5,entrada individual,17.8,0
PublicTest_65722213.jpg,4772,drag?n volador,2022-09-18 13:00:00,7,entrada familiar,22.71,9
Training_17067471.jpg,25885,vuelo m?gico,2022-09-14 23:00:00,14,pase anual,15.43,230
Training_20463939.jpg,24347,monta?a rusa de la luna,2022-09-11 09:00:00,12,paquete vip,16.6,1
Training_31202349.jpg,19953,mundo de las maravillas,2022-09-25 18:00:00,1,paquete vip,10.64,61
Training_32291439.jpg,31398,laberinto de sue?os,2022-09-03 02:00:00,17,entrada individual,16.34,0
Training_39909256.jpg,13779,vuelo m?gico,2022-09-03 19:00:00,9,entrada familiar,6.72,178
Training_44917679.jpg,11662,espejos de la risue?a,2022-09-24 00:00:00,14,entrada familiar,10.96,0
Training_51691115.jpg,23458,circuito veloz,2022-09-29 20:00:00,9,pase r?pido,24.16,0
Training_60026629.jpg,5958,drag?n volador,2022-09-07 23:00:00,20,entrada infantil,24.2,21
Training_86210914.jpg,7095,simulador espacial 3d,2022-09-08 06:00:00,15,entrada familiar,23.36,309
Training_63164084.jpg,18063,safari salvaje,2022-09-13 14:00:00,11,paquete vip,21.69,0
Training_21056357.jpg,21878,mansi?n embrujada,2022-09-27 00:00:00,11,entrada individual,15.28,0
Training_32010041.jpg,11398,caravana de aventuras,2022-09-06 22:00:00,13,entrada familiar,18.89,204
Training_59428911.jpg,4083,simulador espacial 3d,2022-09-27 12:00:00,8,entrada familiar,22.86,0
Training_64716223.jpg,25157,carrusel encantado,2022-09-19 01:00:00,10,pase anual,10.18,0
Training_95757607.jpg,15961,fiesta de los dulces,2022-09-13 21:00:00,19,entrada individual,18.11,348
Training_96092060.jpg,1118,mansi?n embrujada,2022-09-26 23:00:00,16,paquete vip,20.58,104
Training_23185540.jpg,27524,circus fant?stico,2022-09-19 21:00:00,14,entrada infantil,18.66,0
Training_34849527.jpg,29291,simulador espacial 3d,2022-09-06 02:00:00,9,pase rapido erroneo,14.15,340
Training_4575219.jpg,23801,monta?a rusa de la luna,2022-09-07 09:00:00,11,pase anual,19.11,127
Training_4751179.jpg,25759,monta?a del misterio,2022-09-21 18:00:00,17,entrada familiar,10.46,0
Training_60181990.jpg,26873,carrera de autos locos,2022-09-04 00:00:00,13,pase anual,22.01,1
Training_64663386.jpg,10999,espejos de la risue?a,2022-09-15 08:00:00,15,pase anual,17.55,2
Training_76256600.jpg,18722,viaje al centro de la tierra,2022-09-25 13:00:00,16,entrada individual,16.56,170
Training_8095694.jpg,31342,gran ca?da libre,2022-09-12 00:00:00,11,paquete vip,8.65,175
Training_90303395.jpg,9852,tirolina extrema,2022-09-16 12:00:00,14,pase rapido erroneo,13.43,317
Training_36034734.jpg,18492,fiesta de los dulces,2022-09-11 00:00:00,14,entrada familiar,17.27,0
Training_48829157.jpg,24125,viaje al centro de la tierra,2022-09-28 19:00:00,12,entrada familiar,16.31,90
Training_5367395.jpg,28523,gran ca?da libre,2022-09-09 01:00:00,10,paquete vip,18.9,0
Training_66899804.jpg,12838,simulador espacial 3d,2022-09-28 19:00:00,16,entrada familiar,11.67,77
Training_63416818.jpg,27075,viaje al centro de la tierra,2022-09-26 20:00:00,11,pase anual,16.13,64
Training_94893745.jpg,11470,gran ca?da libre,2022-09-02 10:00:00,10,pase anual,22.52,0
Training_67472822.jpg,17106,drag?n volador,2022-09-22 09:00:00,12,entrada familiar,17.1,0
Training_78469447.jpg,18406,tirolina extrema,2022-09-26 14:00:00,8,entrada individual,21.73,272
PublicTest_82430512.jpg,25816,aventuras acu?ticas,2022-09-14 12:00:00,13,entrada individual,22.48,299
PublicTest_86645711.jpg,15202,selva encantada,2022-09-28 19:00:00,10,entrada familiar,21.22,347
PublicTest_94628526.jpg,25349,mansi?n embrujada,2022-09-05 20:00:00,16,pase rapido erroneo,21.59,307
Training_17114283.jpg,23406,monta?a del misterio,2022-09-27 02:00:00,14,entrada individual,23.05,249
Training_27131777.jpg,26122,torbellino espacial,2022-09-30 03:00:00,11,entrada individual,26.38,0
Training_2944904.jpg,14135,caravana de aventuras,2022-09-14 11:00:00,22,paquete vip,13.84,164
Training_2952566.jpg,32088,ara?a saltarina,2022-09-17 00:00:00,13,entrada familiar,15.33,330
Training_43801995.jpg,2458,carros chocones divertidos,2022-09-17 05:00:00,9,entrada familiar,20.34,185
Training_63945190.jpg,20257,monta?a rusa de la luna,2022-09-01 16:00:00,8,entrada familiar,22.91,99
Training_64754567.jpg,12906,caravana de aventuras,2022-09-03 06:00:00,10,pase r?pido,19.49,0
Training_74109722.jpg,7913,simulador espacial 3d,2022-09-16 07:00:00,13,entrada familiar,19.8,0
Training_78725795.jpg,25463,vuelo m?gico,2022-09-23 16:00:00,14,entrada familiar,21.86,1
Training_98565856.jpg,5448,jard?n de las hadas,2022-09-24 16:00:00,11,paquete vip,23.06,2
Training_16022117.jpg,3861,vuelta al mundo en 80 d?as,2022-09-03 12:00:00,14,entrada individual,9.2,178
Training_17143806.jpg,22411,monta?a del misterio,2022-09-05 20:00:00,11,pase rapido erroneo,15.64,330
Training_28205659.jpg,8909,jard?n de las hadas,2022-09-01 10:00:00,9,paquete vip,10.97,321
Training_31595730.jpg,22876,tren del terror,2022-09-09 13:00:00,11,entrada individual,26.29,137
Training_77604545.jpg,6030,espejos de la risue?a,2022-09-11 00:00:00,11,pase anual,23.81,330
Training_96061088.jpg,16527,tobog?n del arco iris,2022-09-29 22:00:00,20,entrada infantil,20.95,2
Training_21992204.jpg,13384,selva encantada,2022-09-15 19:00:00,13,entrada familiar,13.94,0
Training_63265112.jpg,8428,carros chocones divertidos,2022-09-18 09:00:00,16,entrada infantil,15.93,154
Training_69768838.jpg,13337,c?pula estelar,2022-09-02 13:00:00,4,paquete vip,16.51,0
Training_87749725.jpg,16586,tren del terror,2022-09-21 22:00:00,17,entrada infantil,26.31,94
Training_89561348.jpg,31715,desconocido,2022-09-22 07:00:00,5,entrada individual,20.49,173
Training_90875794.jpg,1242,carros chocones divertidos,2022-09-28 09:00:00,8,pase anual,30.65,0
Training_12633904.jpg,1283,safari salvaje,2022-09-02 06:00:00,14,pase r?pido,16.5,0
Training_42753761.jpg,17787,tirolina extrema,2022-09-20 02:00:00,9,pase anual,13.85,0
Training_26262544.jpg,7770,desconocido,2022-09-19 15:00:00,11,paquete vip,17.99,302
Training_20527420.jpg,20100,torbellino espacial,2022-09-21 00:00:00,12,paquete vip,22.82,221
Training_5377894.jpg,14300,mundo de las maravillas,2022-09-12 00:00:00,11,pase rapido erroneo,20.6,112
PrivateTest_52601919.jpg,12435,safari salvaje,2022-09-20 00:00:00,15,pase anual,21.55,314
PrivateTest_44564903.jpg,12968,cine 4d emocionante,2022-09-18 12:00:00,13,paquete vip,29.84,0
PublicTest_77365224.jpg,10156,carrusel encantado,2022-09-27 02:00:00,13,pase anual,8.87,5
PrivateTest_24407679.jpg,26835,jard?n de las hadas,2022-09-11 07:00:00,8,paquete vip,16.14,31
PrivateTest_50281798.jpg,20338,jard?n de las hadas,2022-09-20 10:00:00,12,entrada individual,27.88,33
PrivateTest_71422115.jpg,16507,safari salvaje,2022-09-27 12:00:00,10,entrada infantil,18.49,0
Training_17188430.jpg,18302,cascada encantada,2022-09-19 01:00:00,14,entrada familiar,19.86,172
Training_20614593.jpg,1766,cine 4d emocionante,2022-09-15 13:00:00,0,entrada infantil,23.36,211
Training_2705239.jpg,26979,mundo de las maravillas,2022-09-24 06:00:00,4,pase anual,16.19,0
Training_28736990.jpg,29474,ara?a saltarina,2022-09-02 05:00:00,10,entrada infantil,17.26,172
Training_31179982.jpg,9124,r?pido del trueno,2022-09-03 13:00:00,17,entrada individual,12.81,312
Training_54195589.jpg,18885,laberinto de sue?os,2022-09-19 19:00:00,13,pase rapido erroneo,11.41,131
Training_58904534.jpg,24725,desconocido,2022-09-29 04:00:00,16,entrada individual,24.01,2
Training_60894860.jpg,24028,ara?a saltarina,2022-09-04 09:00:00,16,entrada infantil,13.07,53
Training_81002945.jpg,3985,cine 4d emocionante,2022-09-18 11:00:00,20,pase rapido erroneo,16.58,78
Training_97264873.jpg,7642,rueda de la fortuna,2022-09-06 21:00:00,12,pase rapido erroneo,5.53,79
Training_17393474.jpg,19125,drag?n volador,2022-09-29 01:00:00,13,paquete vip,15.26,212
Training_19508096.jpg,11193,circuito veloz,2022-09-02 13:00:00,14,pase anual,21.12,113
Training_64674978.jpg,2073,rueda de la fortuna,2022-09-26 16:00:00,11,entrada familiar,13.54,20
Training_70188670.jpg,16572,vuelo m?gico,2022-09-12 11:00:00,15,pase rapido erroneo,6.51,290
Training_85441749.jpg,3284,aventuras acu?ticas,2022-09-29 23:00:00,13,paquete vip,17.25,97
Training_21133843.jpg,20804,simulador espacial 3d,2022-09-21 00:00:00,10,paquete vip,22.08,63
Training_38863559.jpg,14519,carros chocones divertidos,2022-09-01 08:00:00,9,pase r?pido,13.06,0
Training_42827552.jpg,26489,mundo de las maravillas,2022-10-01 03:00:00,12,entrada infantil,15.38,0
Training_43102995.jpg,1194,tobog?n del arco iris,2022-09-02 21:00:00,18,entrada familiar,8.12,147
Training_57285879.jpg,11593,torbellino espacial,2022-09-01 19:00:00,12,paquete vip,12.84,358
Training_59761437.jpg,19106,vuelo m?gico,2022-09-01 08:00:00,17,entrada individual,15.5,323
Training_60679582.jpg,15975,drag?n volador,2022-09-06 09:00:00,7,entrada individual,12.54,0
Training_68071536.jpg,2898,gran ca?da libre,2022-09-25 05:00:00,9,entrada infantil,14.14,0
Training_82298669.jpg,479,circuito veloz,2022-09-16 16:00:00,21,entrada familiar,7.64,306
Training_95463557.jpg,20278,vuelo m?gico,2022-09-12 02:00:00,17,entrada infantil,15.28,86
Training_1314156.jpg,13060,safari salvaje,2022-09-07 12:00:00,8,pase rapido erroneo,8.26,110
Training_14609569.jpg,14306,cine 4d emocionante,2022-09-22 22:00:00,14,paquete vip,8.93,0
Training_44184283.jpg,23436,simulador espacial 3d,2022-09-23 03:00:00,10,entrada infantil,6.75,2
Training_51124890.jpg,10491,drag?n volador,2022-09-28 05:00:00,9,entrada infantil,12.64,3
Training_71455053.jpg,5146,simulador espacial 3d,2022-09-24 11:00:00,12,pase rapido erroneo,15.2,235
Training_92325877.jpg,15303,viaje al centro de la tierra,2022-09-15 12:00:00,14,entrada individual,13.77,282
Training_26157168.jpg,21438,tren del terror,2022-09-26 10:00:00,13,paquete vip,17.88,1
Training_97786671.jpg,30320,viaje al centro de la tierra,2022-09-29 06:00:00,15,pase anual,20.2,93
Training_13680800.jpg,14989,vuelo m?gico,2022-09-05 11:00:00,14,paquete vip,16.78,259
Training_89627155.jpg,18432,mansi?n embrujada,2022-09-20 05:00:00,14,pase anual,12.06,254
PublicTest_19319090.jpg,11703,viaje al centro de la tierra,2022-09-25 16:00:00,15,entrada familiar,15.88,0
PrivateTest_40016880.jpg,28595,barco pirata misterioso,2022-09-03 08:00:00,15,paquete vip,15.34,183
PrivateTest_61669337.jpg,29062,barco pirata misterioso,2022-09-08 21:00:00,6,paquete vip,19.03,0
PrivateTest_43353931.jpg,20035,cohetes gal?cticos,2022-09-28 07:00:00,16,entrada familiar,19.31,0
PrivateTest_366361.jpg,31004,barco pirata misterioso,2022-09-04 16:00:00,7,entrada infantil,13.98,357
PrivateTest_831970.jpg,3202,carrusel encantado,2022-09-25 08:00:00,10,pase anual,27.76,315
PublicTest_3392243.jpg,11909,viaje al centro de la tierra,2022-09-03 15:00:00,17,pase rapido erroneo,12.67,195
Training_17201713.jpg,11058,ara?a saltarina,2022-09-07 06:00:00,24,pase r?pido,21.22,0
Training_17399121.jpg,2883,viaje al centro de la tierra,2022-09-08 14:00:00,11,entrada familiar,14.77,240
Training_22384775.jpg,29673,torbellino espacial,2022-09-09 09:00:00,12,entrada individual,19.38,0
Training_30116181.jpg,29294,r?pido del trueno,2022-09-26 18:00:00,16,paquete vip,15.71,154
Training_31569221.jpg,5513,laberinto de sue?os,2022-09-10 00:00:00,4,paquete vip,11.84,0
Training_3261533.jpg,29418,monta?a del misterio,2022-09-17 16:00:00,7,pase rapido erroneo,17.63,116
Training_44359472.jpg,2472,monta?a del misterio,2022-09-10 23:00:00,10,paquete vip,21.42,58
Training_45371632.jpg,30579,jard?n de las hadas,2022-09-15 11:00:00,16,pase anual,18.22,0
Training_52746871.jpg,29596,gran ca?da libre,2022-09-17 00:00:00,14,pase anual,18.08,43
Training_60003551.jpg,21733,vuelo m?gico,2022-09-09 21:00:00,14,entrada infantil,17.65,199
Training_68035512.jpg,10154,circus fant?stico,2022-09-20 21:00:00,9,pase anual,9.49,207
Training_70943234.jpg,25035,monta?a del misterio,2022-09-25 09:00:00,5,entrada individual,11.88,0
Training_93169373.jpg,19829,monta?a del misterio,2022-09-13 19:00:00,18,paquete vip,6.27,306
Training_96833574.jpg,14256,jard?n de las hadas,2022-09-25 17:00:00,9,entrada infantil,20.07,0
Training_11934630.jpg,14588,laberinto de sue?os,2022-09-16 23:00:00,14,entrada individual,19.97,241
Training_32147457.jpg,9244,espejos de la risue?a,2022-09-28 20:00:00,9,entrada infantil,11.92,266
Training_32775510.jpg,14279,rueda de la fortuna,2022-09-30 11:00:00,18,pase rapido erroneo,18.01,42
Training_43341838.jpg,9952,caravana de aventuras,2022-09-17 00:00:00,14,entrada familiar,11.49,0
Training_56116258.jpg,5735,mundo de las maravillas,2022-09-26 09:00:00,11,pase rapido erroneo,17.29,137
Training_57105469.jpg,14465,gran ca?da libre,2022-09-05 16:00:00,11,pase anual,11.61,99
Training_63053875.jpg,9111,vuelo m?gico,2022-09-27 20:00:00,7,entrada individual,18.52,352
Training_13325424.jpg,13953,carrera de autos locos,2022-09-24 16:00:00,5,entrada individual,22.77,261
Training_18383577.jpg,14419,circuito veloz,2022-09-19 15:00:00,12,pase rapido erroneo,12.81,305
Training_27149455.jpg,1727,mundo de las maravillas,2022-09-08 16:00:00,8,pase r?pido,14.54,0
Training_34927319.jpg,14035,selva encantada,2022-09-24 09:00:00,13,pase r?pido,14.82,0
Training_43812410.jpg,22274,tobog?n del arco iris,2022-09-14 06:00:00,18,paquete vip,14.46,117
Training_54731228.jpg,17758,mansi?n embrujada,2022-09-05 13:00:00,13,entrada familiar,17.34,352
Training_73108979.jpg,26820,carrusel encantado,2022-09-22 03:00:00,9,entrada infantil,16.97,170
Training_83456604.jpg,1756,jard?n de las hadas,2022-09-07 07:00:00,14,entrada familiar,26.49,356
Training_88558454.jpg,18169,selva encantada,2022-09-07 22:00:00,10,entrada familiar,25.1,258
Training_14536469.jpg,25251,barco pirata misterioso,2022-09-16 01:00:00,13,paquete vip,10.35,0
Training_15156513.jpg,31466,simulador espacial 3d,2022-09-10 20:00:00,12,entrada familiar,27.17,0
Training_15996571.jpg,30852,rueda de la fortuna,2022-09-16 19:00:00,10,entrada familiar,13.55,0
Training_47242404.jpg,12932,laberinto de sue?os,2022-09-03 15:00:00,17,pase anual,19.29,210
Training_5098401.jpg,10364,ara?a saltarina,2022-09-18 18:00:00,15,entrada familiar,18.53,223
Training_83036871.jpg,28386,drag?n volador,2022-09-13 05:00:00,7,entrada familiar,15.19,304
Training_87299300.jpg,15331,rueda de la fortuna,2022-09-14 00:00:00,5,pase rapido erroneo,15.38,232
Training_98431808.jpg,30832,espejos de la risue?a,2022-09-25 13:00:00,15,entrada familiar,14.51,34
Training_3170103.jpg,1233,tren del terror,2022-09-20 08:00:00,9,paquete vip,16.48,213
Training_47527891.jpg,22817,espejos de la risue?a,2022-09-29 22:00:00,9,paquete vip,11.43,342
Training_76281272.jpg,28841,vuelta al mundo en 80 d?as,2022-09-10 10:00:00,20,pase r?pido,19.37,0
Training_78892453.jpg,6847,mundo de las maravillas,2022-09-09 20:00:00,10,entrada familiar,17.25,1
Training_92666649.jpg,6052,c?pula estelar,2022-09-22 00:00:00,11,entrada individual,8.11,0
PrivateTest_14103671.jpg,10744,jard?n de las hadas,2022-09-14 13:00:00,20,entrada familiar,22.66,304
PrivateTest_95500948.jpg,24507,circuito veloz,2022-09-10 03:00:00,19,paquete vip,19.82,297
PublicTest_83710885.jpg,10038,mansi?n embrujada,2022-09-05 04:00:00,18,paquete vip,25.95,10
Training_1741870.jpg,20670,r?pido del trueno,2022-09-19 06:00:00,12,entrada familiar,8.77,145
Training_23781912.jpg,10244,fiesta de los dulces,2022-09-14 13:00:00,12,entrada infantil,8.09,162
Training_48679836.jpg,9041,monta?a rusa de la luna,2022-09-06 21:00:00,12,entrada familiar,13.94,0
Training_57824210.jpg,13181,laberinto de sue?os,2022-09-28 09:00:00,17,pase anual,18.66,145
Training_59590477.jpg,8593,viaje al centro de la tierra,2022-09-15 01:00:00,11,pase anual,11.13,71
Training_71386346.jpg,18557,c?pula estelar,2022-09-05 11:00:00,0,pase rapido erroneo,15.45,305
Training_82090617.jpg,11849,desconocido,2022-09-28 20:00:00,16,entrada familiar,18.57,359
Training_83320847.jpg,6394,rueda de la fortuna,2022-09-19 13:00:00,11,entrada individual,17.69,291
Training_99489833.jpg,8621,monta?a del misterio,2022-09-08 07:00:00,8,entrada familiar,25.47,232
Training_34119914.jpg,27755,aventuras acu?ticas,2022-09-01 12:00:00,11,pase anual,16.66,0
Training_41182158.jpg,22792,carros chocones divertidos,2022-09-04 18:00:00,14,paquete vip,22.43,0
Training_80119820.jpg,20526,mundo de las maravillas,2022-09-16 10:00:00,9,pase rapido erroneo,6.57,350
Training_98712364.jpg,21499,caravana de aventuras,2022-09-20 02:00:00,16,pase anual,15.11,211
Training_99452623.jpg,4399,monta?a del misterio,2022-09-19 13:00:00,13,entrada familiar,19.91,251
Training_17830823.jpg,6344,tobog?n del arco iris,2022-09-09 15:00:00,12,entrada familiar,16.24,33
Training_30845682.jpg,21046,safari salvaje,2022-09-05 15:00:00,9,entrada familiar,10.17,291
Training_31705183.jpg,26874,aventuras acu?ticas,2022-09-07 02:00:00,15,entrada infantil,14.95,344
Training_36986471.jpg,18708,barco pirata misterioso,2022-09-20 21:00:00,20,entrada infantil,13.51,171
Training_40435735.jpg,14745,laberinto de sue?os,2022-09-27 08:00:00,13,entrada familiar,20.73,190
Training_74068969.jpg,17199,mansi?n embrujada,2022-09-24 21:00:00,17,entrada familiar,9.64,215
Training_84477098.jpg,30909,drag?n volador,2022-09-15 13:00:00,11,entrada individual,10.3,0
Training_51222868.jpg,20811,rueda de la fortuna,2022-09-14 20:00:00,14,entrada individual,21.26,16
Training_71451863.jpg,14130,monta?a del misterio,2022-09-02 02:00:00,10,pase rapido erroneo,11.93,84
Training_97724072.jpg,11565,ara?a saltarina,2022-09-20 14:00:00,12,entrada infantil,13.12,47
Training_12807458.jpg,15199,circuito veloz,2022-09-09 06:00:00,7,paquete vip,13.42,299
PublicTest_62957329.jpg,22199,ara?a saltarina,2022-09-16 17:00:00,13,entrada individual,8.98,2
PrivateTest_89129667.jpg,4825,drag?n volador,2022-09-08 09:00:00,18,pase anual,21.52,59
PublicTest_73443038.jpg,18381,aventuras acu?ticas,2022-09-03 03:00:00,21,entrada familiar,12.51,0
PrivateTest_74616907.jpg,18829,rueda de la fortuna,2022-09-11 14:00:00,6,pase anual,17.77,251
PrivateTest_32903021.jpg,412,espejos de la risue?a,2022-09-19 14:00:00,14,paquete vip,23.46,0
Training_17526342.jpg,20194,caravana de aventuras,2022-09-24 09:00:00,18,paquete vip,14.98,326
Training_17775115.jpg,5944,vuelo m?gico,2022-09-01 23:00:00,12,pase anual,8.43,167
Training_2081591.jpg,30944,mundo de las maravillas,2022-09-08 06:00:00,16,entrada infantil,17.4,42
Training_35581320.jpg,11956,laberinto de sue?os,2022-09-09 13:00:00,9,entrada individual,14.27,0
Training_36422260.jpg,18618,circus fant?stico,2022-09-18 23:00:00,11,paquete vip,11.44,305
Training_44947321.jpg,2759,mansi?n embrujada,2022-09-02 00:00:00,19,entrada familiar,17.09,130
Training_58059734.jpg,10130,monta?a del misterio,2022-09-19 09:00:00,7,entrada individual,13.0,359
Training_8148998.jpg,4226,gran ca?da libre,2022-09-26 16:00:00,18,entrada individual,10.55,264
Training_90231701.jpg,25062,tren del terror,2022-09-01 11:00:00,8,paquete vip,25.92,2
Training_15157808.jpg,17610,monta?a rusa de la luna,2022-09-11 22:00:00,8,entrada individual,17.0,0
Training_5310635.jpg,6646,carrusel encantado,2022-09-20 07:00:00,6,pase rapido erroneo,18.75,311
Training_6529661.jpg,8768,selva encantada,2022-09-12 10:00:00,8,paquete vip,20.84,345
Training_68708594.jpg,807,laberinto de sue?os,2022-09-11 11:00:00,17,entrada individual,17.57,231
Training_7459286.jpg,8786,tren del terror,2022-09-07 14:00:00,6,pase anual,11.16,0
Training_92957189.jpg,12694,simulador espacial 3d,2022-09-04 05:00:00,16,pase r?pido,11.94,0
Training_32459301.jpg,10878,mundo de las maravillas,2022-09-13 17:00:00,8,pase anual,13.41,147
Training_54750821.jpg,5897,carros chocones divertidos,2022-09-16 02:00:00,14,paquete vip,19.13,0
Training_66725254.jpg,27090,barco pirata misterioso,2022-09-16 06:00:00,14,pase anual,3.55,0
Training_94660175.jpg,26592,vuelo m?gico,2022-09-29 23:00:00,9,entrada infantil,25.37,0
Training_94769061.jpg,14699,ara?a saltarina,2022-09-07 00:00:00,14,entrada infantil,19.09,160
Training_12153004.jpg,29801,selva encantada,2022-09-03 16:00:00,7,entrada individual,23.8,179
Training_396906.jpg,21869,monta?a rusa de la luna,2022-09-02 02:00:00,6,entrada individual,19.45,91
Training_75715301.jpg,779,carros chocones divertidos,2022-09-04 17:00:00,12,entrada familiar,15.75,0
PrivateTest_46067064.jpg,20220,carrusel encantado,2022-09-10 21:00:00,10,entrada individual,15.27,19
PrivateTest_97438118.jpg,31348,caravana de aventuras,2022-09-09 12:00:00,15,entrada familiar,3.4,0
PrivateTest_66147236.jpg,14965,torbellino espacial,2022-09-09 13:00:00,14,paquete vip,18.33,0
PublicTest_10283102.jpg,24845,monta?a rusa de la luna,2022-09-27 19:00:00,17,entrada familiar,14.37,96
PrivateTest_90400971.jpg,7794,selva encantada,2022-09-22 05:00:00,12,pase anual,14.37,0
PublicTest_64953069.jpg,24896,carrera de autos locos,2022-09-04 14:00:00,15,entrada individual,4.35,0
Training_17608684.jpg,19967,aventuras acu?ticas,2022-09-27 16:00:00,8,entrada infantil,24.63,331
Training_19280895.jpg,11128,mansi?n embrujada,2022-09-10 01:00:00,14,entrada infantil,26.06,66
Training_32360815.jpg,3961,ara?a saltarina,2022-09-29 06:00:00,21,entrada familiar,28.36,48
Training_4469188.jpg,8023,cohetes gal?cticos,2022-09-04 16:00:00,21,pase anual,17.94,245
Training_74458318.jpg,19591,mansi?n embrujada,2022-09-03 12:00:00,6,entrada individual,20.79,145
Training_76749650.jpg,2879,fiesta de los dulces,2022-09-16 14:00:00,9,entrada infantil,15.12,261
Training_86057465.jpg,21248,monta?a del misterio,2022-09-26 14:00:00,15,pase anual,16.86,306
Training_18099277.jpg,28179,c?pula estelar,2022-09-20 11:00:00,14,pase anual,15.85,0
Training_22486258.jpg,12617,fiesta de los dulces,2022-09-13 23:00:00,10,entrada infantil,16.98,0
Training_28335959.jpg,11981,cohetes gal?cticos,2022-09-22 14:00:00,13,entrada individual,13.61,0
Training_53376951.jpg,13211,selva encantada,2022-09-18 17:00:00,10,pase anual,17.32,0
Training_69677094.jpg,6716,cascada encantada,2022-09-10 07:00:00,15,pase rapido erroneo,14.81,130
Training_8497941.jpg,20027,vuelo m?gico,2022-09-16 20:00:00,20,entrada familiar,18.89,145
Training_13563427.jpg,28948,jard?n de las hadas,2022-09-06 14:00:00,14,entrada familiar,17.33,10
Training_14024159.jpg,29198,cascada encantada,2022-09-16 19:00:00,11,pase anual,10.31,0
Training_29733193.jpg,7117,circus fant?stico,2022-09-10 00:00:00,10,pase rapido erroneo,11.7,302
Training_434102.jpg,16414,c?pula estelar,2022-09-06 23:00:00,12,paquete vip,13.72,352
Training_67204251.jpg,3684,jard?n de las hadas,2022-09-25 01:00:00,8,entrada individual,13.15,0
Training_31312238.jpg,22629,monta?a del misterio,2022-09-20 03:00:00,10,pase r?pido,16.34,2
Training_78860112.jpg,417,mundo de las maravillas,2022-09-13 09:00:00,11,paquete vip,11.19,0
Training_1513062.jpg,7198,monta?a rusa de la luna,2022-09-02 06:00:00,13,pase anual,12.21,235
Training_2697333.jpg,10515,espejos de la risue?a,2022-09-11 05:00:00,13,entrada infantil,16.67,0
Training_40905931.jpg,1087,caravana de aventuras,2022-09-23 23:00:00,7,entrada familiar,25.54,178
Training_54699230.jpg,26969,monta?a del misterio,2022-09-08 04:00:00,7,pase rapido erroneo,25.2,110
Training_56574381.jpg,11016,laberinto de sue?os,2022-09-18 03:00:00,12,pase rapido erroneo,23.01,288
Training_60989961.jpg,15346,vuelo m?gico,2022-09-20 16:00:00,18,pase r?pido,16.58,0
Training_68256652.jpg,29736,monta?a del misterio,2022-09-09 00:00:00,12,entrada familiar,19.62,58
Training_81929693.jpg,22599,selva encantada,2022-09-28 13:00:00,7,pase anual,15.4,170
Training_90878270.jpg,18321,safari salvaje,2022-09-17 05:00:00,0,entrada familiar,16.13,0
Training_25866906.jpg,17196,carros chocones divertidos,2022-09-05 16:00:00,14,entrada individual,12.6,313
PublicTest_26070763.jpg,29027,cine 4d emocionante,2022-09-15 08:00:00,15,pase rapido erroneo,18.14,127
PrivateTest_42787778.jpg,10591,drag?n volador,2022-09-02 14:00:00,14,paquete vip,10.9,60
PublicTest_40041446.jpg,13179,vuelo m?gico,2022-09-26 17:00:00,14,entrada individual,13.51,158
PrivateTest_98353892.jpg,3720,torbellino espacial,2022-09-14 12:00:00,13,paquete vip,18.3,113
PublicTest_35627075.jpg,3867,desconocido,2022-09-01 15:00:00,16,entrada individual,29.95,339
Training_17682275.jpg,30148,mansi?n embrujada,2022-09-17 01:00:00,13,entrada individual,17.97,2
Training_18424991.jpg,27772,torbellino espacial,2022-09-28 06:00:00,11,paquete vip,13.18,0
Training_19060950.jpg,11946,tren del terror,2022-09-26 08:00:00,4,pase rapido erroneo,16.67,105
Training_55389585.jpg,8513,monta?a del misterio,2022-09-20 07:00:00,13,pase anual,17.06,0
Training_60894434.jpg,25503,safari salvaje,2022-09-23 22:00:00,10,pase r?pido,12.77,0
Training_62364416.jpg,28138,carrera de autos locos,2022-09-09 15:00:00,12,pase rapido erroneo,15.56,276
Training_34110226.jpg,7250,viaje al centro de la tierra,2022-09-24 05:00:00,17,entrada familiar,12.2,2
